concept_code,concept_name,class_type,concept_class_id,standard_concept
D051788,Myeloid-Lymphoid Leukemia Protein,CHEM,Leaf,C
D051789,Proto-Oncogene Protein c-fli-1,CHEM,Leaf,C
D051790,G-Box Binding Factors,CHEM,Leaf,C
D051792,Basic Helix-Loop-Helix Transcription Factors,CHEM,SubClass,C
D051793,Hypoxia-Inducible Factor 1,CHEM,SubClass,C
D051794,Von Hippel-Lindau Tumor Suppressor Protein,CHEM,Leaf,C
D051795,"Hypoxia-Inducible Factor 1, alpha Subunit",CHEM,Leaf,C
D051796,Inhibitor of Differentiation Proteins,CHEM,SubClass,C
D051797,Inhibitor of Differentiation Protein 2,CHEM,Leaf,C
D051798,Inhibitor of Differentiation Protein 1,CHEM,Leaf,C
D051816,Tristetraprolin,CHEM,Leaf,C
D051817,Butyrate Response Factor 1,CHEM,Leaf,C
D051818,Replication Protein C,CHEM,Leaf,C
D051819,Immunoglobulin J Recombination Signal Sequence-Binding Protein,CHEM,Leaf,C
D051820,TCF Transcription Factors,CHEM,SubClass,C
D051821,Lymphoid Enhancer-Binding Factor 1,CHEM,Leaf,C
D051822,T Cell Transcription Factor 1,CHEM,Leaf,C
D051836,COUP Transcription Factors,CHEM,SubClass,C
D051837,COUP Transcription Factor II,CHEM,Leaf,C
D051838,COUP Transcription Factor I,CHEM,Leaf,C
D051839,NFI Transcription Factors,CHEM,Leaf,C
D051840,Y-Box-Binding Protein 1,CHEM,Leaf,C
D051841,Transcription Factor RelB,CHEM,Leaf,C
D051842,Olfactory Marker Protein,CHEM,Leaf,C
D051843,Synucleins,CHEM,SubClass,C
D051844,alpha-Synuclein,CHEM,Leaf,C
D051845,gamma-Synuclein,CHEM,Leaf,C
D051846,beta-Synuclein,CHEM,Leaf,C
D051847,Lithostathine,CHEM,Leaf,C
D051856,Fanconi Anemia Complementation Group Proteins,CHEM,SubClass,C
D051857,Otx Transcription Factors,CHEM,Leaf,C
D051858,Forkhead Transcription Factors,CHEM,SubClass,C
D051859,Neuroendocrine Secretory Protein 7B2,CHEM,Leaf,C
D051860,Fragile X Mental Retardation Protein,CHEM,Leaf,C
D051861,Kangai-1 Protein,CHEM,Leaf,C
D051863,Host Cell Factor C1,CHEM,Leaf,C
D051876,Sex-Determining Region Y Protein,CHEM,Leaf,C
D051877,RNA Polymerase Sigma 54,CHEM,Leaf,C
D051879,Twist-Related Protein 1,CHEM,Leaf,C
D051880,"Receptors, Notch",CHEM,SubClass,C
D051881,"Receptor, Notch1",CHEM,Leaf,C
D051883,"Receptor, Notch2",CHEM,Leaf,C
D051896,"Smad Proteins, Receptor-Regulated",CHEM,SubClass,C
D051897,"Smad Proteins, Inhibitory",CHEM,SubClass,C
D051898,Smad1 Protein,CHEM,Leaf,C
D051899,Smad2 Protein,CHEM,Leaf,C
D051900,Smad3 Protein,CHEM,Leaf,C
D051901,Smad4 Protein,CHEM,Leaf,C
D051902,Smad5 Protein,CHEM,Leaf,C
D051903,Nuclear Factor 45 Protein,CHEM,Leaf,C
D051904,Smad8 Protein,CHEM,Leaf,C
D051905,Smad6 Protein,CHEM,Leaf,C
D051906,Smad7 Protein,CHEM,Leaf,C
D051907,Lysosome-Associated Membrane Glycoproteins,CHEM,SubClass,C
D051916,Membrane Cofactor Protein,CHEM,Leaf,C
D051917,Leukosialin,CHEM,Leaf,C
D051918,Sialic Acid Binding Ig-like Lectin 2,CHEM,Leaf,C
D051920,NK Cell Lectin-Like Receptor Subfamily D,CHEM,Leaf,C
D051921,Fos-Related Antigen-2,CHEM,Leaf,C
D051922,PII Nitrogen Regulatory Proteins,CHEM,Leaf,C
D051925,CD79 Antigens,CHEM,Leaf,C
D051926,Basigin,CHEM,Leaf,C
D051927,CD24 Antigen,CHEM,Leaf,C
D051928,CD47 Antigen,CHEM,Leaf,C
D051929,CD146 Antigen,CHEM,Leaf,C
D051930,Endolyn,CHEM,Leaf,C
D051936,Centromere Protein B,CHEM,Leaf,C
D051937,Dopamine and cAMP-Regulated Phosphoprotein 32,CHEM,Leaf,C
D051938,Munc18 Proteins,CHEM,Leaf,C
D051939,Phytochrome B,CHEM,Leaf,C
D051940,B7-2 Antigen,CHEM,Leaf,C
D051941,fms-Like Tyrosine Kinase 3,CHEM,Leaf,C
D051942,Phytochrome A,CHEM,Leaf,C
D051943,Antennapedia Homeodomain Protein,CHEM,Leaf,C
D051956,Goosecoid Protein,CHEM,Leaf,C
D051957,MSX1 Transcription Factor,CHEM,Leaf,C
D051958,Nuclear Receptor Coactivator 2,CHEM,Leaf,C
D051959,ELAV Proteins,CHEM,SubClass,C
D051960,"GTP-Binding Protein alpha Subunit, Gi2",CHEM,Leaf,C
D051964,"Receptors, Mating Factor",CHEM,Leaf,C
D051966,Phospholipase C gamma,CHEM,Leaf,C
D051981,Uracil-DNA Glycosidase,CHEM,Leaf,C
D051996,Transcription Factor RelA,CHEM,Leaf,C
D051997,ADP-ribosyl Cyclase 1,CHEM,Leaf,C
D052002,NF-kappa B p50 Subunit,CHEM,Leaf,C
D052003,NF-kappa B p52 Subunit,CHEM,Leaf,C
D052004,Bone Morphogenetic Protein Receptors,CHEM,SubClass,C
D052005,"Bone Morphogenetic Protein Receptors, Type I",CHEM,Leaf,C
D052006,"Bone Morphogenetic Protein Receptors, Type II",CHEM,Leaf,C
D052066,N-Ethylmaleimide-Sensitive Proteins,CHEM,Leaf,C
D052067,Soluble N-Ethylmaleimide-Sensitive Factor Attachment Proteins,CHEM,Leaf,C
D052116,Sialomucins,CHEM,SubClass,C
D052117,Benzodioxoles,CHEM,SubClass,C
D052118,Lysosomal-Associated Membrane Protein 1,CHEM,Leaf,C
D052119,Lysosomal-Associated Membrane Protein 2,CHEM,Leaf,C
D052139,Intracellular Calcium-Sensing Proteins,CHEM,SubClass,C
D052157,"Aptamers, Nucleotide",CHEM,Leaf,C
D052158,"Aptamers, Peptide",CHEM,Leaf,C
D052160,Benzothiazoles,CHEM,SubClass,C
D052176,Azulenes,CHEM,Leaf,C
D052179,"Antigens, Plant",CHEM,Leaf,C
D052203,Ferrosoferric Oxide,CHEM,Leaf,C
D052216,Glucagon-Like Peptide 1,CHEM,SubClass,C
D052217,Fanconi Anemia Complementation Group A Protein,CHEM,Leaf,C
D052218,Fanconi Anemia Complementation Group C Protein,CHEM,Leaf,C
D052219,Fanconi Anemia Complementation Group F Protein,CHEM,Leaf,C
D052236,Fanconi Anemia Complementation Group D2 Protein,CHEM,Leaf,C
D052239,Fanconi Anemia Complementation Group E Protein,CHEM,Leaf,C
D052240,Fanconi Anemia Complementation Group L Protein,CHEM,Leaf,C
D052241,Fanconi Anemia Complementation Group G Protein,CHEM,Leaf,C
D052242,Adiponectin,CHEM,Leaf,C
D052243,Resistin,CHEM,Leaf,C
D052244,Endocrine Disruptors,CHEM,Leaf,C
D052247,Nitric Oxide Synthase Type II,CHEM,Leaf,C
D052248,Nitric Oxide Synthase Type I,CHEM,Leaf,C
D052250,Nitric Oxide Synthase Type III,CHEM,Leaf,C
D052276,"Creatine Kinase, BB Form",CHEM,Leaf,C
D052279,"Creatine Kinase, MB Form",CHEM,Leaf,C
D052281,"Creatine Kinase, Mitochondrial Form",CHEM,Leaf,C
D052283,"Creatine Kinase, MM Form",CHEM,Leaf,C
D052336,Proglucagon,CHEM,SubClass,C
D052578,Ionic Liquids,CHEM,Leaf,C
D052638,Particulate Matter,CHEM,SubClass,C
D052899,Pore Forming Cytotoxic Proteins,CHEM,SubClass,C
D052979,Phycobiliproteins,CHEM,SubClass,C
D052980,Phycobilins,CHEM,Leaf,C
D052998,Microcystins,CHEM,Leaf,C
D052999,Quinazolinones,CHEM,SubClass,C
D053059,Dengue Vaccines,CHEM,Leaf,C
D053060,West Nile Virus Vaccines,CHEM,Leaf,C
D053061,Herpes Zoster Vaccine,CHEM,Leaf,C
D053119,Benzophenanthridines,CHEM,Leaf,C
D053138,Cyclohexenes,CHEM,SubClass,C
D053139,Oseltamivir,CHEM,Leaf,C
D053143,Caspase 2,CHEM,Leaf,C
D053146,Myeloblastin,CHEM,Leaf,C
D053147,Plant Exudates,CHEM,SubClass,C
D053148,Caspase 3,CHEM,Leaf,C
D053149,Plant Gums,CHEM,SubClass,C
D053178,Caspase 6,CHEM,Leaf,C
D053179,Caspase 7,CHEM,Leaf,C
D053181,Caspase 8,CHEM,Leaf,C
D053199,TNF Receptor-Associated Death Domain Protein,CHEM,Leaf,C
D053200,Fas-Associated Death Domain Protein,CHEM,Leaf,C
D053205,Pollen Tube,CHEM,Leaf,C
D053210,"Pharmaceutical Preparations, Dental",CHEM,Leaf,C
D053218,"Receptors, Death Domain",CHEM,SubClass,C
D053219,"Receptors, Tumor Necrosis Factor, Member 25",CHEM,Leaf,C
D053220,"Receptors, TNF-Related Apoptosis-Inducing Ligand",CHEM,Leaf,C
D053221,TNF-Related Apoptosis-Inducing Ligand,CHEM,Leaf,C
D053222,Fas Ligand Protein,CHEM,Leaf,C
D053240,"Receptors, Tumor Necrosis Factor, Member 14",CHEM,Leaf,C
D053241,Apoprotein(a),CHEM,Leaf,C
D053243,Zanamivir,CHEM,Leaf,C
D053244,Osteoprotegerin,CHEM,Leaf,C
D053245,RANK Ligand,CHEM,Leaf,C
D053246,Receptor Activator of Nuclear Factor-kappa B,CHEM,Leaf,C
D053259,Lymphotoxin beta Receptor,CHEM,Leaf,C
D053260,Soot,CHEM,Leaf,C
D053261,"Tumor Necrosis Factor Receptor Superfamily, Member 9",CHEM,Leaf,C
D053262,"Receptors, OX40",CHEM,Leaf,C
D053264,B-Cell Activating Factor,CHEM,Leaf,C
D053265,B-Cell Activation Factor Receptor,CHEM,Leaf,C
D053278,OX40 Ligand,CHEM,Leaf,C
D053279,Polyynes,CHEM,SubClass,C
D053280,Diynes,CHEM,SubClass,C
D053281,Enediynes,CHEM,SubClass,C
D053282,CD27 Ligand,CHEM,Leaf,C
D053283,Apolipoprotein B-48,CHEM,Leaf,C
D053284,Polyunsaturated Alkamides,CHEM,SubClass,C
D053285,CD30 Ligand,CHEM,Leaf,C
D053298,Chylomicron Remnants,CHEM,Leaf,C
D053299,Apolipoprotein B-100,CHEM,Leaf,C
D053300,Tumor Necrosis Factor Ligand Superfamily Member 13,CHEM,Leaf,C
D053301,B-Cell Maturation Antigen,CHEM,Leaf,C
D053302,Apolipoprotein C-I,CHEM,Leaf,C
D053303,Transmembrane Activator and CAML Interactor Protein,CHEM,Leaf,C
D053304,Apolipoprotein C-II,CHEM,Leaf,C
D053305,Apolipoprotein C-III,CHEM,Leaf,C
D053308,Lymphotoxin-beta,CHEM,Leaf,C
D053318,Apolipoprotein E3,CHEM,Leaf,C
D053319,Tumor Necrosis Factor Decoy Receptors,CHEM,SubClass,C
D053320,"Receptors, Tumor Necrosis Factor, Member 10c",CHEM,Leaf,C
D053323,"Receptors, Tumor Necrosis Factor, Member 6b",CHEM,Leaf,C
D053326,Tumor Necrosis Factor Ligand Superfamily Member 14,CHEM,Leaf,C
D053327,Apolipoprotein E4,CHEM,Leaf,C
D053329,Apolipoprotein E2,CHEM,Leaf,C
D053330,4-1BB Ligand,CHEM,Leaf,C
D053331,Ectodysplasins,CHEM,Leaf,C
D053338,"Receptors, Ectodysplasin",CHEM,SubClass,C
D053339,Edar Receptor,CHEM,Leaf,C
D053340,Xedar Receptor,CHEM,Leaf,C
D053361,"Lymphotoxin alpha1, beta2 Heterotrimer",CHEM,Leaf,C
D053362,Edar-Associated Death Domain Protein,CHEM,Leaf,C
D053378,Chromogranin B,CHEM,Leaf,C
D053379,Chromogranin A,CHEM,Leaf,C
D053380,Tumor Necrosis Factor Ligand Superfamily Member 15,CHEM,Leaf,C
D053381,Secretogranin II,CHEM,Leaf,C
D053399,Apolipoproteins D,CHEM,Leaf,C
D053402,PHEX Phosphate Regulating Neutral Endopeptidase,CHEM,Leaf,C
D053418,Death Domain Receptor Signaling Adaptor Proteins,CHEM,SubClass,C
D053419,"Lipoproteins, IDL",CHEM,Leaf,C
D053420,CRADD Signaling Adaptor Protein,CHEM,Leaf,C
D053422,Receptor-Interacting Protein Serine-Threonine Kinases,CHEM,SubClass,C
D053439,"Lipoproteins, HDL2",CHEM,Leaf,C
D053440,"Lipoproteins, HDL3",CHEM,Leaf,C
D053442,"High-Density Lipoproteins, Pre-beta",CHEM,Leaf,C
D053446,CASP8 and FADD-Like Apoptosis Regulating Protein,CHEM,Leaf,C
D053449,TNF Receptor-Associated Factor 4,CHEM,Leaf,C
D053450,Glucocorticoid-Induced TNFR-Related Protein,CHEM,Leaf,C
D053453,Caspase 9,CHEM,Leaf,C
D053454,Caspase 12,CHEM,Leaf,C
D053455,Caspase 10,CHEM,Leaf,C
D053456,Caspase 14,CHEM,Leaf,C
D053468,CARD Signaling Adaptor Proteins,CHEM,SubClass,C
D053470,"Caspases, Effector",CHEM,SubClass,C
D053471,"Caspases, Initiator",CHEM,SubClass,C
D053472,Nod Signaling Adaptor Proteins,CHEM,SubClass,C
D053473,Nod2 Signaling Adaptor Protein,CHEM,Leaf,C
D053474,Nod1 Signaling Adaptor Protein,CHEM,Leaf,C
D053475,Receptor-Interacting Protein Serine-Threonine Kinase 2,CHEM,Leaf,C
D053477,Apoptotic Protease-Activating Factor 1,CHEM,Leaf,C
D053478,Apoptosomes,CHEM,Leaf,C
D053480,Cholesterol Ester Transfer Proteins,CHEM,Leaf,C
D053481,Secretory Leukocyte Peptidase Inhibitor,CHEM,Leaf,C
D053482,beta 2-Glycoprotein I,CHEM,Leaf,C
D053484,RecQ Helicases,CHEM,SubClass,C
D053486,Melanocortins,CHEM,SubClass,C
D053487,DEAD-box RNA Helicases,CHEM,SubClass,C
D053488,DnaB Helicases,CHEM,Leaf,C
D053491,"Proteinase Inhibitory Proteins, Secretory",CHEM,SubClass,C
D053492,Elafin,CHEM,Leaf,C
D053493,Cholestanetriol 26-Monooxygenase,CHEM,Leaf,C
D053495,Osteopontin,CHEM,Leaf,C
D053496,"Inositol 1,4,5-Trisphosphate Receptors",CHEM,Leaf,C
D053497,Corticotropin-Like Intermediate Lobe Peptide,CHEM,Leaf,C
D053498,Sarcoplasmic Reticulum Calcium-Transporting ATPases,CHEM,Leaf,C
D053499,Plasma Membrane Calcium-Transporting ATPases,CHEM,Leaf,C
D053500,gamma-Lipotropin,CHEM,Leaf,C
D053501,Arsenite Transporting ATPases,CHEM,Leaf,C
D053502,Arsenate Reductases,CHEM,Leaf,C
D053503,Epithelial Sodium Channels,CHEM,Leaf,C
D053504,"Matrix Metalloproteinases, Membrane-Associated",CHEM,SubClass,C
D053505,"Matrix Metalloproteinases, Secreted",CHEM,SubClass,C
D053506,Matrix Metalloproteinase 10,CHEM,Leaf,C
D053507,Matrix Metalloproteinase 11,CHEM,Leaf,C
D053508,Matrix Metalloproteinase 12,CHEM,Leaf,C
D053509,Matrix Metalloproteinase 13,CHEM,Leaf,C
D053511,Matrix Metalloproteinase 14,CHEM,Leaf,C
D053513,Matrix Metalloproteinase 16,CHEM,Leaf,C
D053515,Matrix Metalloproteinase 17,CHEM,Leaf,C
D053517,Matrix Metalloproteinase 15,CHEM,Leaf,C
D053519,Matrix Metalloproteinase 20,CHEM,Leaf,C
D053523,Amelogenin,CHEM,Leaf,C
D053527,Keratin-4,CHEM,Leaf,C
D053530,"Keratins, Type I",CHEM,SubClass,C
D053531,"Keratins, Type II",CHEM,SubClass,C
D053533,Keratin-8,CHEM,Leaf,C
D053534,Keratin-9,CHEM,Leaf,C
D053535,Keratin-13,CHEM,Leaf,C
D053536,Keratin-16,CHEM,Leaf,C
D053537,Keratin-17,CHEM,Leaf,C
D053538,Keratin-18,CHEM,Leaf,C
D053539,Keratin-19,CHEM,Leaf,C
D053545,Spirulina,CHEM,Leaf,C
D053547,Keratin-14,CHEM,Leaf,C
D053550,Keratin-10,CHEM,Leaf,C
D053551,Keratin-12,CHEM,Leaf,C
D053552,Keratin-7,CHEM,Leaf,C
D053553,Keratin-6,CHEM,Leaf,C
D053554,Keratin-20,CHEM,Leaf,C
D053555,Keratin-5,CHEM,Leaf,C
D053556,Keratin-1,CHEM,Leaf,C
D053557,Keratin-2,CHEM,Leaf,C
D053558,Keratin-3,CHEM,Leaf,C
D053561,Somatostatin-28,CHEM,Leaf,C
D053564,"Keratins, Hair-Specific",CHEM,Leaf,C
D053569,Keratin-15,CHEM,Leaf,C
D053573,"Receptors, Interleukin-1 Type I",CHEM,Leaf,C
D053574,"Receptors, Interleukin-1 Type II",CHEM,Leaf,C
D053577,Interleukin-1 Receptor Accessory Protein,CHEM,Leaf,C
D053582,Interleukin-1alpha,CHEM,Leaf,C
D053583,Interleukin-1beta,CHEM,Leaf,C
D053590,Interleukin 1 Receptor Antagonist Protein,CHEM,Leaf,C
D053592,Interleukin-1 Receptor-Associated Kinases,CHEM,Leaf,C
D053594,Myeloid Differentiation Factor 88,CHEM,Leaf,C
D053605,Leukemia Inhibitory Factor,CHEM,Leaf,C
D053606,"Receptors, OSM-LIF",CHEM,SubClass,C
D053607,Adrenomedullin,CHEM,Leaf,C
D053610,Opiate Alkaloids,CHEM,SubClass,C
D053612,Janus Kinases,CHEM,SubClass,C
D053613,Janus Kinase 1,CHEM,Leaf,C
D053614,Janus Kinase 2,CHEM,Leaf,C
D053616,Janus Kinase 3,CHEM,Leaf,C
D053626,Atovaquone,CHEM,Leaf,C
D053628,"Receptors, Thrombopoietin",CHEM,Leaf,C
D053630,Depsides,CHEM,Leaf,C
D053631,Interleukin Receptor Common gamma Subunit,CHEM,Leaf,C
D053633,"Receptor, Interferon alpha-beta",CHEM,Leaf,C
D053634,TYK2 Kinase,CHEM,Leaf,C
D053644,Naphthalimides,CHEM,Leaf,C
D053645,Interleukin-2 Receptor alpha Subunit,CHEM,Leaf,C
D053646,Interleukin-2 Receptor beta Subunit,CHEM,Leaf,C
D053647,"Receptors, Interleukin-15",CHEM,SubClass,C
D053648,Cytokine Receptor Common beta Subunit,CHEM,Leaf,C
D053649,"Receptors, Interleukin-5",CHEM,SubClass,C
D053650,Interleukin-3 Receptor alpha Subunit,CHEM,Leaf,C
D053651,"Receptors, Interleukin-9",CHEM,SubClass,C
D053655,"Receptors, Interleukin-21",CHEM,SubClass,C
D053658,"Receptors, Interleukin-4, Type I",CHEM,SubClass,C
D053659,"Receptors, Interleukin-4, Type II",CHEM,SubClass,C
D053660,"Receptors, Interleukin-13",CHEM,SubClass,C
D053661,Interleukin-13 Receptor alpha1 Subunit,CHEM,Leaf,C
D053662,Interleukin-4 Receptor alpha Subunit,CHEM,Leaf,C
D053663,Interleukin-13 Receptor alpha2 Subunit,CHEM,Leaf,C
D053666,Interleukin-5 Receptor alpha Subunit,CHEM,Leaf,C
D053667,Syndecans,CHEM,SubClass,C
D053668,Syndecan-1,CHEM,Leaf,C
D053669,Syndecan-2,CHEM,Leaf,C
D053670,Syndecan-3,CHEM,Leaf,C
D053671,Syndecan-4,CHEM,Leaf,C
D053673,Glypicans,CHEM,Leaf,C
D053674,Aggrecans,CHEM,Leaf,C
D053675,Versicans,CHEM,Leaf,C
D053676,Syntenins,CHEM,Leaf,C
D053677,"Receptors, Oncostatin M",CHEM,SubClass,C
D053679,"Receptors, Oncostatin M, Type II",CHEM,SubClass,C
D053680,Leukemia Inhibitory Factor Receptor alpha Subunit,CHEM,Leaf,C
D053681,Oncostatin M Receptor beta Subunit,CHEM,Leaf,C
D053683,Oncostatin M,CHEM,Leaf,C
D053698,Interleukin-6 Receptor alpha Subunit,CHEM,Leaf,C
D053699,Interleukin-7 Receptor alpha Subunit,CHEM,Leaf,C
D053700,"Receptors, Interleukin-8",CHEM,SubClass,C
D053701,"Receptors, Interleukin-10",CHEM,SubClass,C
D053702,"Receptors, Interleukin-11",CHEM,SubClass,C
D053703,Interleukin-11 Receptor alpha Subunit,CHEM,Leaf,C
D053707,"Receptors, Interleukin-12",CHEM,SubClass,C
D053709,Interleukin-10 Receptor alpha Subunit,CHEM,Leaf,C
D053710,Interleukin-10 Receptor beta Subunit,CHEM,Leaf,C
D053711,Interleukin-12 Receptor beta 1 Subunit,CHEM,Leaf,C
D053712,Interleukin-12 Receptor beta 2 Subunit,CHEM,Leaf,C
D053720,Interleukin-15 Receptor alpha Subunit,CHEM,Leaf,C
D053721,"Receptors, Interleukin-16",CHEM,SubClass,C
D053722,"Receptors, Interleukin-17",CHEM,Leaf,C
D053724,"Receptors, Interleukin-18",CHEM,SubClass,C
D053727,Interleukin-18 Receptor alpha Subunit,CHEM,Leaf,C
D053728,Interleukin-18 Receptor beta Subunit,CHEM,Leaf,C
D053738,Interleukin-21 Receptor alpha Subunit,CHEM,Leaf,C
D053739,Ciliary Neurotrophic Factor Receptor alpha Subunit,CHEM,Leaf,C
D053759,Interleukin-23,CHEM,SubClass,C
D053760,Interleukin-23 Subunit p19,CHEM,Leaf,C
D053762,Interleukin-12 Subunit p40,CHEM,Leaf,C
D053763,Presenilins,CHEM,SubClass,C
D053764,Presenilin-1,CHEM,Leaf,C
D053765,Interleukin-12 Subunit p35,CHEM,Leaf,C
D053766,Presenilin-2,CHEM,Leaf,C
D053767,Glucagon-Like Peptide 2,CHEM,Leaf,C
D053769,Nanocapsules,CHEM,Leaf,C
D053771,Glicentin,CHEM,Leaf,C
D053772,Oxyntomodulin,CHEM,Leaf,C
D053773,Transforming Growth Factor beta1,CHEM,Leaf,C
D053778,Thiazolidines,CHEM,Leaf,C
D053779,Latent TGF-beta Binding Proteins,CHEM,Leaf,C
D053781,Transforming Growth Factor beta2,CHEM,Leaf,C
D053782,Transforming Growth Factor beta3,CHEM,Leaf,C
D053799,2-Pyridinylmethylsulfinylbenzimidazoles,CHEM,SubClass,C
D053800,beta-Keratins,CHEM,Leaf,C
D053802,Tryptases,CHEM,Leaf,C
D053804,Granzymes,CHEM,Leaf,C
D053818,Chymases,CHEM,Leaf,C
D053823,Hedgehog Proteins,CHEM,Leaf,C
D053824,"Protein Tyrosine Phosphatase, Non-Receptor Type 6",CHEM,Leaf,C
D053829,Amyloid Precursor Protein Secretases,CHEM,Leaf,C
D053830,Plant Viral Movement Proteins,CHEM,Leaf,C
D053834,Explosive Agents,CHEM,Leaf,C
D053835,Unilamellar Liposomes,CHEM,Leaf,C
D053878,Hemolytic Agents,CHEM,Leaf,C
D053918,Papillomavirus Vaccines,CHEM,SubClass,C
D053959,Alpha-Amanitin,CHEM,Leaf,C
D053961,Azabicyclo Compounds,CHEM,SubClass,C
D053978,Pentacyclic Triterpenes,CHEM,SubClass,C
D054045,Biological Warfare Agents,CHEM,Leaf,C
D054086,KATP Channels,CHEM,SubClass,C
D054199,Pseudoephedrine,CHEM,Leaf,C
D054298,Human Immunodeficiency Virus Proteins,CHEM,SubClass,C
D054299,"env Gene Products, Human Immunodeficiency Virus",CHEM,SubClass,C
D054301,"gag Gene Products, Human Immunodeficiency Virus",CHEM,SubClass,C
D054302,"pol Gene Products, Human Immunodeficiency Virus",CHEM,SubClass,C
D054303,HIV Reverse Transcriptase,CHEM,SubClass,C
D054304,Anti-Mullerian Hormone,CHEM,Leaf,C
D054306,Dideoxynucleotides,CHEM,Leaf,C
D054309,"Ribonuclease H, Human Immunodeficiency Virus",CHEM,Leaf,C
D054311,"nef Gene Products, Human Immunodeficiency Virus",CHEM,Leaf,C
D054316,"Biomarkers, Pharmacological",CHEM,Leaf,C
D054320,"vif Gene Products, Human Immunodeficiency Virus",CHEM,Leaf,C
D054321,"rev Gene Products, Human Immunodeficiency Virus",CHEM,Leaf,C
D054322,"tat Gene Products, Human Immunodeficiency Virus",CHEM,Leaf,C
D054325,"vpr Gene Products, Human Immunodeficiency Virus",CHEM,Leaf,C
D054327,Lubricants,CHEM,SubClass,C
D054329,Carbasugars,CHEM,Leaf,C
D054330,Thiosugars,CHEM,Leaf,C
D054332,Leishmaniasis Vaccines,CHEM,Leaf,C
D054334,Viral Regulatory and Accessory Proteins,CHEM,SubClass,C
D054339,Steroidogenic Factor 1,CHEM,Leaf,C
D054340,"Receptors, KIR",CHEM,SubClass,C
D054341,"Receptors, KIR3DL1",CHEM,Leaf,C
D054342,"Receptors, KIR2DL1",CHEM,Leaf,C
D054343,"Receptors, KIR2DL2",CHEM,Leaf,C
D054344,"Receptors, KIR2DL3",CHEM,Leaf,C
D054345,"Receptors, KIR2DL4",CHEM,Leaf,C
D054346,"Receptors, KIR2DL5",CHEM,Leaf,C
D054347,"Receptors, KIR3DL2",CHEM,Leaf,C
D054349,"Receptors, KIR3DS1",CHEM,Leaf,C
D054353,Perforin,CHEM,Leaf,C
D054354,Iron Carbonyl Compounds,CHEM,Leaf,C
D054357,Chemokine CXCL10,CHEM,Leaf,C
D054358,Withanolides,CHEM,Leaf,C
D054360,Chemokine CXCL1,CHEM,Leaf,C
D054361,Fenamates,CHEM,SubClass,C
D054365,Chemokine CXCL5,CHEM,Leaf,C
D054366,Agouti Signaling Protein,CHEM,Leaf,C
D054367,"Receptors, CXCR3",CHEM,Leaf,C
D054369,Agouti-Related Protein,CHEM,Leaf,C
D054370,Chemokine CXCL9,CHEM,Leaf,C
D054371,Chemokine CXCL11,CHEM,Leaf,C
D054377,Chemokine CXCL12,CHEM,Leaf,C
D054378,Acetogenins,CHEM,Leaf,C
D054380,"Receptors, CXCR5",CHEM,Leaf,C
D054382,Chemokine CXCL13,CHEM,Leaf,C
D054387,"Receptors, CXCR",CHEM,SubClass,C
D054388,"Receptors, CCR",CHEM,SubClass,C
D054389,"Receptors, CCR1",CHEM,Leaf,C
D054390,"Receptors, CCR2",CHEM,Leaf,C
D054392,Adipokines,CHEM,SubClass,C
D054397,"Receptors, CCR3",CHEM,Leaf,C
D054398,"Receptors, CCR4",CHEM,Leaf,C
D054399,"Receptors, CCR6",CHEM,Leaf,C
D054400,"Receptors, CCR7",CHEM,Leaf,C
D054401,"Receptors, CCR8",CHEM,Leaf,C
D054402,Chemokine CCL1,CHEM,Leaf,C
D054405,Chemokine CCL3,CHEM,Leaf,C
D054406,Pseudomonas Vaccines,CHEM,Leaf,C
D054407,Chemokine CCL4,CHEM,Leaf,C
D054409,Nicotinamide Phosphoribosyltransferase,CHEM,Leaf,C
D054410,Chemokine CCL7,CHEM,Leaf,C
D054411,"Receptors, Leptin",CHEM,Leaf,C
D054412,Chemokine CCL8,CHEM,Leaf,C
D054413,Chemokine CCL11,CHEM,Leaf,C
D054414,Chemokine CCL17,CHEM,Leaf,C
D054415,Chemokine CCL19,CHEM,Leaf,C
D054417,"Receptors, Adipokine",CHEM,SubClass,C
D054418,Chemokine CCL20,CHEM,Leaf,C
D054419,"Receptors, Adiponectin",CHEM,Leaf,C
D054420,Pre-B Cell Receptors,CHEM,SubClass,C
D054421,Chemokine CCL21,CHEM,Leaf,C
D054422,Chemokine CCL22,CHEM,Leaf,C
D054423,Chemokine CCL24,CHEM,Leaf,C
D054425,Chemokine CCL27,CHEM,Leaf,C
D054426,Chemokine CXCL2,CHEM,Leaf,C
D054427,Chemokine CXCL6,CHEM,Leaf,C
D054428,Chemokine CX3CL1,CHEM,Leaf,C
D054439,Ghrelin,CHEM,Leaf,C
D054440,"Receptors, Ghrelin",CHEM,Leaf,C
D054444,"Immunoglobulin Light Chains, Surrogate",CHEM,Leaf,C
D054447,"Receptors, CCR10",CHEM,Leaf,C
D054448,"Precursor Cells, B-Lymphoid",CHEM,Leaf,C
D054457,Tissue Scaffolds,CHEM,Leaf,C
D054460,rho-Associated Kinases,CHEM,Leaf,C
D054461,Lim Kinases,CHEM,Leaf,C
D054462,p21-Activated Kinases,CHEM,Leaf,C
D054464,Peroxiredoxins,CHEM,SubClass,C
D054465,Peroxiredoxin VI,CHEM,Leaf,C
D054466,Phospholipases A1,CHEM,Leaf,C
D054467,Phospholipases A2,CHEM,SubClass,C
