concept_code,concept_name,class_type,concept_class_id,standard_concept
N0000009515,Increased Peripheral Nervous System Substance P Activity,PE,SubClass,C
N0000009516,Increased Peripheral Nervous System VIP Activity,PE,SubClass,C
N0000009517,Increased Peripheral Respiratory Drive,PE,Leaf,C
N0000009518,Increased Phagocytosis,PE,Leaf,C
N0000009519,Increased Pinocytosis,PE,Leaf,C
N0000009520,Increased Placental Human Chorionic Gonadotropin Secretion,PE,Leaf,C
N0000009521,Increased Platelet Activating Factor Activity,PE,Leaf,C
N0000009522,Increased Platelet Activating Factor Degradation,PE,Leaf,C
N0000009523,Increased Platelet Activating Factor Production,PE,Leaf,C
N0000009524,Increased Platelet Aggregation,PE,Leaf,C
N0000009525,Increased Prolactin Secretion,PE,Leaf,C
N0000009526,Increased Prostaglandin Activity,PE,Leaf,C
N0000009527,Increased Prostaglandin Degradation,PE,Leaf,C
N0000009528,Increased Prostaglandin Production,PE,Leaf,C
N0000009529,Increased Prostatic Secretion,PE,Leaf,C
N0000009530,Increased Prostatic Size,PE,Leaf,C
N0000009531,Increased Protein Breakdown,PE,Leaf,C
N0000009532,Increased Protein Modification,PE,Leaf,C
N0000009533,Increased Protein Synthesis,PE,Leaf,C
N0000009534,Increased Proximal Tubule Ca++ Excretion,PE,Leaf,C
N0000009535,Increased Proximal Tubule Cl- Excretion,PE,Leaf,C
N0000009536,Increased Proximal Tubule H+ Excretion,PE,Leaf,C
N0000009537,Increased Proximal Tubule HCO3- Excretion,PE,Leaf,C
N0000009538,Increased Proximal Tubule K+ Excretion,PE,Leaf,C
N0000009539,Increased Proximal Tubule Mg++ Excretion,PE,Leaf,C
N0000009540,Increased Proximal Tubule Na+ Excretion,PE,Leaf,C
N0000009541,Increased Proximal Tubule PO4-- Excretion,PE,Leaf,C
N0000009542,Increased Proximal Tubule SO4-- Excretion,PE,Leaf,C
N0000009543,Increased Pyloric Sphincter Tone,PE,Leaf,C
N0000009544,Increased RNA Integrity,PE,Leaf,C
N0000009545,Increased RNA Replication,PE,Leaf,C
N0000009546,Increased Renal Ca++ Excretion,PE,SubClass,C
N0000009547,Increased Renal Cl- Excretion,PE,SubClass,C
N0000009548,Increased Renal H+ Excretion,PE,SubClass,C
N0000009549,Increased Renal HCO3- Excretion,PE,SubClass,C
N0000009550,Increased Renal Ion Excretion,PE,SubClass,C
N0000009551,Increased Renal K+ Excretion,PE,SubClass,C
N0000009552,Increased Renal Mg++ Excretion,PE,SubClass,C
N0000009553,Increased Renal Na+ Excretion,PE,SubClass,C
N0000009554,Increased Renal Organic Anion Excretion,PE,SubClass,C
N0000009555,Increased Renal Organic Cation Excretion,PE,Leaf,C
N0000009556,Increased Renal Organic Ion Excretion,PE,SubClass,C
N0000009557,Increased Renal PO4-- Excretion,PE,SubClass,C
N0000009558,Increased Renal SO4-- Excretion,PE,SubClass,C
N0000009559,Increased Respiratory Secretion Viscosity,PE,Leaf,C
N0000009560,Increased Respiratory Secretions,PE,SubClass,C
N0000009561,Increased Reverse Transcription to DNA,PE,Leaf,C
N0000009562,Increased Sensory-Somatic Nervous System,PE,Leaf,C
N0000009563,Increased Sensory-Somatic Nervous System Acetylcholine Activity,PE,Leaf,C
N0000009564,Increased Sensory-Somatic Nervous System Aspartate Activity,PE,Leaf,C
N0000009565,Increased Sensory-Somatic Nervous System Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009566,Increased Sensory-Somatic Nervous System CCK Activity,PE,Leaf,C
N0000009567,Increased Sensory-Somatic Nervous System Disorganized Electrical Activity,PE,Leaf,C
N0000009568,Increased Sensory-Somatic Nervous System Dopamine Activity,PE,Leaf,C
N0000009569,Increased Sensory-Somatic Nervous System Dynorphin Activity,PE,Leaf,C
N0000009570,Increased Sensory-Somatic Nervous System Endorphin Activity,PE,Leaf,C
N0000009571,Increased Sensory-Somatic Nervous System Enkephalin Activity,PE,Leaf,C
N0000009572,Increased Sensory-Somatic Nervous System Epinephrine Activity,PE,Leaf,C
N0000009573,Increased Sensory-Somatic Nervous System GABA Activity,PE,Leaf,C
N0000009574,Increased Sensory-Somatic Nervous System Gastrin Activity,PE,Leaf,C
N0000009575,Increased Sensory-Somatic Nervous System Glutamate Activity,PE,Leaf,C
N0000009576,Increased Sensory-Somatic Nervous System Glycine Activity,PE,Leaf,C
N0000009577,Increased Sensory-Somatic Nervous System Histamine Activity,PE,Leaf,C
N0000009578,Increased Sensory-Somatic Nervous System Nerve Growth Factor Activity,PE,Leaf,C
N0000009579,Increased Sensory-Somatic Nervous System Nitric Oxide Activity,PE,Leaf,C
N0000009580,Increased Sensory-Somatic Nervous System Norepinephrine Activity,PE,Leaf,C
N0000009581,Increased Sensory-Somatic Nervous System Organized Electrical Activity,PE,Leaf,C
N0000009582,Increased Sensory-Somatic Nervous System Serotonin Activity,PE,Leaf,C
N0000009583,Increased Sensory-Somatic Nervous System Substance P Activity,PE,Leaf,C
N0000009584,Increased Sensory-Somatic Nervous System VIP Activity,PE,Leaf,C
N0000009585,Increased Serotonin Activity,PE,SubClass,C
N0000009586,Increased Serotonin Degradation,PE,Leaf,C
N0000009587,Increased Serotonin Production,PE,Leaf,C
N0000009588,Increased Nasal and Sinus Secretions,PE,Leaf,C
N0000009589,Increased Small Intestinal Motility,PE,Leaf,C
N0000009590,Increased Small Intestinal Muscle Tone,PE,Leaf,C
N0000009591,Increased Smooth Muscle Acetylcholine Activity,PE,Leaf,C
N0000009592,Increased Smooth Muscle Aspartate Activity,PE,Leaf,C
N0000009593,Increased Smooth Muscle Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009594,Increased Smooth Muscle CCK Activity,PE,Leaf,C
N0000009595,Increased Smooth Muscle Disorganized Electrical Activity,PE,Leaf,C
N0000009596,Increased Smooth Muscle Dopamine Activity,PE,Leaf,C
N0000009597,Increased Smooth Muscle Dynorphin Activity,PE,Leaf,C
N0000009598,Increased Smooth Muscle Endorphin Activity,PE,Leaf,C
N0000009599,Increased Smooth Muscle Enkephalin Activity,PE,Leaf,C
N0000009600,Increased Smooth Muscle Epinephrine Activity,PE,Leaf,C
N0000009601,Increased Smooth Muscle GABA Activity,PE,Leaf,C
N0000009602,Increased Smooth Muscle Gastrin Activity,PE,Leaf,C
N0000009603,Increased Smooth Muscle Glutamate Activity,PE,Leaf,C
N0000009604,Increased Smooth Muscle Glycine Activity,PE,Leaf,C
N0000009605,Increased Smooth Muscle Histamine Activity,PE,Leaf,C
N0000009606,Increased Smooth Muscle Nerve Growth Factor Activity,PE,Leaf,C
N0000009607,Increased Smooth Muscle Neurotensin Activity,PE,Leaf,C
N0000009608,Increased Smooth Muscle Nitric Oxide Activity,PE,Leaf,C
N0000009609,Increased Smooth Muscle Norepinephrine Activity,PE,Leaf,C
N0000009610,Increased Smooth Muscle Organized Electrical Activity,PE,Leaf,C
N0000009611,Increased Smooth Muscle Serotonin Activity,PE,Leaf,C
N0000009612,Increased Smooth Muscle Substance P Activity,PE,Leaf,C
N0000009613,Increased Smooth Muscle VIP Activity,PE,Leaf,C
N0000009614,Increased Somatostatin (SRIF) Activity,PE,Leaf,C
N0000009615,Increased Somatostatin (SRIF) Secretion,PE,Leaf,C
N0000009616,Increased Sperm Motility,PE,Leaf,C
N0000009617,Increased Sphincter of Odi Tone,PE,Leaf,C
N0000009618,Increased Spinal Cord Acetylcholine Activity,PE,Leaf,C
N0000009619,Increased Spinal Cord Aspartate Activity,PE,Leaf,C
N0000009620,Increased Spinal Cord Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009621,Increased Spinal Cord CCK Activity,PE,Leaf,C
N0000009622,Increased Spinal Cord Disorganized Electrical Activity,PE,Leaf,C
N0000009623,Increased Spinal Cord Dopamine Activity,PE,Leaf,C
N0000009624,Increased Spinal Cord Dynorphin Activity,PE,Leaf,C
N0000009625,Increased Spinal Cord Endorphin Activity,PE,Leaf,C
N0000009626,Increased Spinal Cord Enkephalin Activity,PE,Leaf,C
N0000009627,Increased Spinal Cord Epinephrine Activity,PE,Leaf,C
N0000009628,Increased Spinal Cord GABA Activity,PE,Leaf,C
N0000009629,Increased Spinal Cord Gastrin Activity,PE,Leaf,C
N0000009630,Increased Spinal Cord Glutamate Activity,PE,Leaf,C
N0000009631,Increased Spinal Cord Glycine Activity,PE,Leaf,C
N0000009632,Increased Spinal Cord Histamine Activity,PE,Leaf,C
N0000009633,Increased Spinal Cord Nerve Growth Factor Activity,PE,Leaf,C
N0000009634,Increased Spinal Cord Neurotensin Activity,PE,Leaf,C
N0000009635,Increased Spinal Cord Nitric Oxide Activity,PE,Leaf,C
N0000009636,Increased Spinal Cord Norepinephrine Activity,PE,Leaf,C
N0000009637,Increased Spinal Cord Organized Electrical Activity,PE,Leaf,C
N0000009638,Increased Spinal Cord Serotonin Activity,PE,Leaf,C
N0000009639,Increased Spinal Cord Substance P Activity,PE,Leaf,C
N0000009640,Increased Spinal Cord VIP Activity,PE,Leaf,C
N0000009641,Increased Striated Muscle Acetylcholine Activity,PE,Leaf,C
N0000009642,Increased Striated Muscle Aspartate Activity,PE,Leaf,C
N0000009643,Increased Striated Muscle Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009644,Increased Striated Muscle CCK Activity,PE,Leaf,C
N0000009645,Increased Striated Muscle Contraction,PE,Leaf,C
N0000009646,Increased Striated Muscle Disorganized Electrical Activity,PE,Leaf,C
N0000009647,Increased Striated Muscle Dopamine Activity,PE,Leaf,C
N0000009648,Increased Striated Muscle Dynorphin Activity,PE,Leaf,C
N0000009649,Increased Striated Muscle Endorphin Activity,PE,Leaf,C
N0000009650,Increased Striated Muscle Enkephalin Activity,PE,Leaf,C
N0000009651,Increased Striated Muscle Epinephrine Activity,PE,Leaf,C
N0000009652,Increased Striated Muscle GABA Activity,PE,Leaf,C
N0000009653,Increased Striated Muscle Gastrin Activity,PE,Leaf,C
N0000009654,Increased Striated Muscle Glutamate Activity,PE,Leaf,C
N0000009655,Increased Striated Muscle Glycine Activity,PE,Leaf,C
N0000009656,Increased Striated Muscle Histamine Activity,PE,Leaf,C
N0000009657,Increased Striated Muscle Nerve Growth Factor Activity,PE,Leaf,C
N0000009658,Increased Striated Muscle Neurotensin Activity,PE,Leaf,C
N0000009659,Increased Striated Muscle Nitric Oxide Activity,PE,Leaf,C
N0000009660,Increased Striated Muscle Norepinephrine Activity,PE,Leaf,C
N0000009661,Increased Striated Muscle Organized Electrical Activity,PE,Leaf,C
N0000009662,Increased Striated Muscle Serotonin Activity,PE,Leaf,C
N0000009663,Increased Striated Muscle Substance P Activity,PE,Leaf,C
N0000009664,Increased Striated Muscle VIP Activity,PE,Leaf,C
N0000009665,Increased Substance P Activity,PE,SubClass,C
N0000009666,Increased Sympathetic Acetylcholine Activity,PE,Leaf,C
N0000009667,Increased Sympathetic Aspartate Activity,PE,Leaf,C
N0000009668,Increased Sympathetic Brain Derived Neurotropic Activity,PE,Leaf,C
N0000009669,Increased Sympathetic CCK Activity,PE,Leaf,C
N0000009670,Increased Sympathetic Disorganized Electrical Activity,PE,Leaf,C
N0000009671,Increased Sympathetic Dopamine Activity,PE,Leaf,C
N0000009672,Increased Sympathetic Dynorphin Activity,PE,Leaf,C
N0000009673,Increased Sympathetic Endorphin Activity,PE,Leaf,C
N0000009674,Increased Sympathetic Enkephalin Activity,PE,Leaf,C
N0000009675,Increased Sympathetic Epinephrine Activity,PE,Leaf,C
N0000009676,Increased Sympathetic GABA Activity,PE,Leaf,C
N0000009677,Increased Sympathetic Gastrin Activity,PE,Leaf,C
N0000009678,Increased Sympathetic Glutamate Activity,PE,Leaf,C
N0000009679,Increased Sympathetic Glycine Activity,PE,Leaf,C
N0000009680,Increased Sympathetic Histamine Activity,PE,Leaf,C
N0000009681,Increased Sympathetic Nerve Growth Factor Activity,PE,Leaf,C
N0000009682,Increased Sympathetic Neurotensin Activity,PE,Leaf,C
N0000009683,Increased Sympathetic Nitric Oxide Activity,PE,Leaf,C
N0000009684,Increased Sympathetic Norepinephrine Activity,PE,Leaf,C
N0000009685,Increased Sympathetic Organized Electrical Activity,PE,Leaf,C
N0000009686,Increased Sympathetic Serotonin Activity,PE,Leaf,C
N0000009687,Increased Sympathetic Substance P Activity,PE,Leaf,C
N0000009688,Increased Sympathetic VIP Activity,PE,Leaf,C
N0000009689,Increased T Lymphocyte Destruction,PE,Leaf,C
N0000009690,Increased T Lymphocyte Production,PE,Leaf,C
N0000009691,Increased TRH Activity,PE,Leaf,C
N0000009692,Increased TRH Secretion,PE,Leaf,C
N0000009693,Increased Thyroid Stimulating Hormone Secretion,PE,Leaf,C
N0000009694,Increased Testosterone Secretion,PE,Leaf,C
N0000009695,Increased Thrombolysis,PE,Leaf,C
N0000009696,Increased Thromboxane Activity,PE,Leaf,C
N0000009697,Increased Thromboxane Degradation,PE,Leaf,C
N0000009698,Increased Thromboxane Production,PE,Leaf,C
N0000009699,Increased Thyroid Hormone Iodination,PE,Leaf,C
N0000009700,Increased Thyroid Hormone Secretion,PE,Leaf,C
N0000009701,Increased Tracheo-Bronchial Secretions,PE,Leaf,C
N0000009702,Increased Tracheobronchial Stretch Receptor Activity,PE,Leaf,C
N0000009703,Increased Transcription to RNA,PE,Leaf,C
N0000009704,Increased UES Tone,PE,Leaf,C
N0000009705,Increased Uterine Smooth Muscle Contraction or Tone,PE,Leaf,C
N0000009706,Increased VIP Activity,PE,SubClass,C
N0000009707,Increased Vaginal Muscle Tone,PE,Leaf,C
N0000009708,Increased Vaginal Secretion,PE,Leaf,C
N0000009709,Increased Vasopressin Secretion,PE,Leaf,C
N0000009710,Increased Ventilatory Gas Flow,PE,Leaf,C
N0000009711,Inhibit Breast Glandular Development,PE,Leaf,C
N0000009712,Inhibit Breast Milk Ejection,PE,Leaf,C
N0000009713,Inhibit Breast Milk Secretion,PE,Leaf,C
N0000009714,Inhibit Embryonic & Fetal Development,PE,Leaf,C
N0000009715,Inhibit Ovarian Follicular Phase,PE,Leaf,C
N0000009716,Inhibit Ovarian Luteal Phase,PE,Leaf,C
N0000009717,Inhibit Ovulation,PE,Leaf,C
N0000009718,Inhibit Penile Development,PE,Leaf,C
N0000009719,Inhibit Uterine Menstrual Phase,PE,Leaf,C
N0000009720,Inhibit Uterine Proliferative Phase,PE,Leaf,C
N0000009721,Inhibit Uterine Secretory Phase,PE,Leaf,C
N0000009722,Inhibition Carbohydrate Digestion,PE,Leaf,C
N0000009723,Inhibition Fat Digestion,PE,Leaf,C
N0000009724,Inhibition Gastric Acid Secretion,PE,Leaf,C
N0000009725,Inhibition Gastric Mucous Secretion,PE,Leaf,C
N0000009726,Inhibition Large Intestine Fluid/Electrolyte Absorption,PE,Leaf,C
N0000009727,Inhibition Large Intestine Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009728,Inhibition Pancreatic Enzymatic Secretion,PE,Leaf,C
N0000009729,Inhibition Pancreatic Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009730,Inhibition Small Intestine Fluid/Electrolyte Absorption,PE,Leaf,C
N0000009731,Inhibition Small Intestine Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009732,Intravascular Volume Alteration,PE,SubClass,C
N0000009733,Iodine Organification Alteration,PE,SubClass,C
N0000009734,Iodine Uptake Alteration,PE,SubClass,C
N0000009735,Decreased Skin Keratinization,PE,Leaf,C
N0000009736,Large Intestine Fluid/Electrolyte Absorption Alteration,PE,SubClass,C
N0000009737,Large Intestine Fluid/Electrolyte Alteration,PE,SubClass,C
N0000009738,Large Intestine Fluid/Electrolyte Secretion Alteration,PE,SubClass,C
N0000009739,Lipid Metabolism Alteration,PE,SubClass,C
N0000009740,Lipotropic Activity Alteration,PE,Leaf,C
N0000009741,Lysosomal Function Alteration,PE,SubClass,C
N0000009742,Male Reproductive System Activity Alteration,PE,SubClass,C
N0000009743,Medullary Respiratory Center Activity Alteration,PE,SubClass,C
N0000009744,Meiosis Alteration,PE,SubClass,C
N0000009745,Melatonin Activity Alteration,PE,SubClass,C
N0000009746,Melatonin Alteration,PE,SubClass,C
N0000009747,Melatonin Secretion Alteration,PE,SubClass,C
N0000009748,Metabolic Activity Alteration,PE,SubClass,C
N0000009749,Metabolic Rate Alteration,PE,SubClass,C
N0000009750,Mitosis Alteration,PE,SubClass,C
N0000009751,Mucosal Arterial Vasoconstriction,PE,SubClass,C
N0000009752,Mucosal Arterial Vasodilation,PE,SubClass,C
N0000009753,Muscular Arterial Vasoconstriction,PE,SubClass,C
N0000009754,Muscular Arterial Vasodilation,PE,SubClass,C
N0000009755,Musculoskeletal Activity Alteration,PE,SubClass,C
N0000009756,Negative Chronotropy,PE,Leaf,C
N0000009757,Negative Inotropy,PE,Leaf,C
N0000009758,Nerve Growth Factor Activity Alteration,PE,SubClass,C
N0000009759,Nervous System Activity Alteration,PE,SubClass,C
N0000009760,Neurotensin Activity Alteration,PE,SubClass,C
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE,SubClass,C
N0000009762,Nitric Oxide Activity Alteration,PE,SubClass,C
N0000009763,Nodal Depolarization,PE,Leaf,C
N0000009764,Nodal Repolarization,PE,Leaf,C
N0000009765,Norepinephrine Activity Alteration,PE,SubClass,C
N0000009766,Nucleic Acid Replication Alteration,PE,SubClass,C
N0000009767,Nucleic Acid Transcription Alteration,PE,SubClass,C
N0000009768,Ocular Smooth Muscle Activity Alteration,PE,SubClass,C
N0000009769,Oncotic Pressure Alteration,PE,SubClass,C
N0000009770,Organ System Specific Effects,PE,SubClass,C
N0000009771,Organic Ion Degradation Alteration,PE,SubClass,C
N0000009772,Organic Ion Metabolism Alteration,PE,SubClass,C
N0000009773,Organic Ion Synthesis Alteration,PE,SubClass,C
N0000009774,Organized Electrical Activity Alteration,PE,SubClass,C
N0000009775,Oropharyngeal Arterial Vasoconstriction,PE,SubClass,C
N0000009776,Oropharyngeal Arterial Vasodilation,PE,SubClass,C
N0000009777,Ovarian Endocrine Activity Alteration,PE,SubClass,C
N0000009778,Ovarian Follicular Phase Alteration,PE,SubClass,C
N0000009779,Ovarian Function Alteration,PE,SubClass,C
N0000009780,Ovarian Luteal Phase Alteration,PE,SubClass,C
N0000009781,Ovulation Alteration,PE,SubClass,C
N0000009782,Oxygen Carrying Capacity Alteration,PE,SubClass,C
N0000009783,PIF Activity Alteration,PE,SubClass,C
N0000009784,Prolactin Inhibiting Factor Alteration,PE,SubClass,C
N0000009785,PIF Secretion Alteration,PE,SubClass,C
N0000009786,PRF Activity Alteration,PE,SubClass,C
N0000009787,Prolactin Releasing Factor Alteration,PE,SubClass,C
N0000009788,PRF Secretion Alteration,PE,SubClass,C
N0000009789,Pancreatic Enzymatic Replacement,PE,Leaf,C
N0000009790,Pancreatic Enzymatic Secretion Alteration,PE,SubClass,C
N0000009791,Pancreatic Fluid/Electrolyte Secretion Alteration,PE,SubClass,C
N0000009792,Pancreatic Islet Activity Alteration,PE,SubClass,C
N0000009793,Pancreatic Secretion Alteration,PE,SubClass,C
N0000009794,Parathyroid Gland Activity Alteration,PE,SubClass,C
N0000009795,Penile Alteration,PE,SubClass,C
N0000009796,Penile Development Alteration,PE,SubClass,C
N0000009797,Penile Erectile Alteration,PE,SubClass,C
N0000009798,Penile Venous Vasodilation,PE,Leaf,C
N0000009799,Peripheral Carotid Chemoreceptor Alteration,PE,SubClass,C
N0000009800,Phagocytosis Alteration,PE,SubClass,C
N0000009801,Photosensitizing Activity,PE,Leaf,C
N0000009802,Physiologic Effect (PE),PE,Root,C
N0000009803,Pineal Gland Activity Alteration,PE,SubClass,C
N0000009804,Pinocytosis Alteration,PE,SubClass,C
N0000009805,Pituitary Gland Activity Alteration,PE,SubClass,C
N0000009806,Placental Endocrine Activity Alteration,PE,SubClass,C
N0000009807,Platelet Aggregation Alteration,PE,SubClass,C
N0000009808,Positive Chronotropy,PE,Leaf,C
N0000009809,Positive Inotropy,PE,Leaf,C
N0000009810,Post Translation Protein Modification Alteration,PE,SubClass,C
N0000009811,Prostatic Alteration,PE,SubClass,C
N0000009812,Prostatic Secretion Alteration,PE,SubClass,C
N0000009813,Prostatic Size Alteration,PE,SubClass,C
N0000009814,Protein Degradation Alteration,PE,SubClass,C
N0000009815,Pulmonary Arterial Vasoconstriction,PE,SubClass,C
N0000009816,Pulmonary Arterial Vasodilation,PE,SubClass,C
N0000009817,Pulmonary Venous Vasoconstriction,PE,Leaf,C
N0000009818,Pulmonary Venous Vasodilation,PE,Leaf,C
N0000009819,Pupillary Constriction,PE,Leaf,C
N0000009820,Pupillary Dilation,PE,Leaf,C
N0000009821,RNA Integrity Alteration,PE,SubClass,C
N0000009822,RNA Replication Alteration,PE,SubClass,C
N0000009823,Renal Afferent Arterial Vasoconstriction,PE,SubClass,C
N0000009824,Renal Afferent Arterial Vasodilation,PE,SubClass,C
N0000009825,Renal Arterial Vasoconstriction,PE,SubClass,C
N0000009826,Renal Arterial Vasodilation,PE,SubClass,C
N0000009827,Renal Efferent Arterial Vasoconstriction,PE,SubClass,C
N0000009828,Renal Efferent Arterial Vasodilation,PE,SubClass,C
N0000009829,Renal Endocrine Activity Alteration,PE,SubClass,C
N0000009830,Renal Ion Transport Alteration,PE,SubClass,C
N0000009831,Renal Organic Ion Transport Alteration,PE,SubClass,C
N0000009832,Renal/Urological Activity Alteration,PE,SubClass,C
N0000009833,Reproductive System Activity Alteration,PE,SubClass,C
N0000009834,Respiratory Arterial Vasoconstriction,PE,SubClass,C
N0000009835,Respiratory Arterial Vasodilation,PE,SubClass,C
N0000009836,Respiratory Secretion Alteration,PE,SubClass,C
N0000009837,Respiratory Secretion Viscosity Alteration,PE,SubClass,C
N0000009838,Respiratory Smooth Muscle Tone Alteration,PE,SubClass,C
N0000009839,Respiratory/Pulmonary Activity Alteration,PE,SubClass,C
N0000009840,Reverse Transcription to DNA Alteration,PE,SubClass,C
N0000009841,Saliva Production Alteration,PE,SubClass,C
N0000009842,Salivation Inhibition,PE,Leaf,C
N0000009843,Salivation Stimulation,PE,Leaf,C
N0000009844,Serotonin Activity Alteration,PE,SubClass,C
N0000009845,Small Intestine Fluid/Electrolyte Absorption Alteration,PE,SubClass,C
N0000009846,Small Intestine Fluid/Electrolyte Alteration,PE,SubClass,C
N0000009847,Small Intestine Fluid/Electrolyte Secretion Alteration,PE,SubClass,C
N0000009848,Somatostatin Activity Alteration,PE,SubClass,C
N0000009849,Somatostatin Alteration,PE,SubClass,C
N0000009850,Somatostatin Secretion Alteration,PE,SubClass,C
N0000009851,Special Sensory Systems Activity Alteration,PE,SubClass,C
N0000009852,Sperm Alteration,PE,SubClass,C
N0000009853,Sperm Motility Alteration,PE,SubClass,C
N0000009854,Spermatogenesis Alteration,PE,SubClass,C
N0000009855,Splanchnic Arterial Vasoconstriction,PE,SubClass,C
N0000009856,Splanchnic Arterial Vasodilation,PE,SubClass,C
N0000009857,Stimulate Breast Glandular Development,PE,Leaf,C
N0000009858,Stimulate Breast Milk Ejection,PE,Leaf,C
N0000009859,Stimulate Breast Milk Secretion,PE,Leaf,C
N0000009860,Stimulate Embryonic & Fetal Development,PE,Leaf,C
N0000009861,Stimulate Ovarian Follicular Phase,PE,Leaf,C
N0000009862,Stimulate Ovarian Luteal Phase,PE,Leaf,C
N0000009863,Stimulate Ovulation,PE,Leaf,C
N0000009864,Stimulate Penile Development,PE,Leaf,C
N0000009865,Stimulate Uterine Menstrual Phase,PE,Leaf,C
N0000009866,Stimulate Uterine Proliferative Phase,PE,Leaf,C
N0000009867,Stimulate Uterine Secretory Phase,PE,Leaf,C
N0000009868,Stimulation Gastric Acid Secretion,PE,Leaf,C
N0000009869,Stimulation Gastric Mucous Secretion,PE,Leaf,C
N0000009870,Stimulation Large Intestine Fluid/Electrolyte Absorption,PE,Leaf,C
N0000009871,Stimulation Large Intestine Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009872,Stimulation Pancreatic Enzymatic Secretion,PE,Leaf,C
N0000009873,Stimulation Pancreatic Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009874,Stimulation Small Intestine Fluid/Electrolyte Absorption,PE,Leaf,C
N0000009875,Stimulation Small Intestine Fluid/Electrolyte Secretion,PE,Leaf,C
N0000009876,Striated Muscle Metabolic Alteration,PE,SubClass,C
N0000009877,Striated Muscle Anabolism Alteration,PE,SubClass,C
N0000009878,Striated Muscle Catabolism Alteration,PE,SubClass,C
N0000009879,Striated Muscle Contraction Alteration,PE,SubClass,C
N0000009880,Substance P Activity Alteration,PE,SubClass,C
N0000009881,Sunscreening Activity,PE,Leaf,C
N0000009882,Systemic Venous Vasoconstriction,PE,Leaf,C
N0000009883,Systemic Venous Vasodilation,PE,Leaf,C
N0000009884,TRH Activity Alteration,PE,SubClass,C
N0000009885,Thyrotropin Releasing Hormone Alteration,PE,SubClass,C
N0000009886,TRH Secretion Alteration,PE,SubClass,C
N0000009887,Testicular Endocrine Activity Alteration,PE,SubClass,C
N0000009889,Thyroid Gland Activity Alteration,PE,SubClass,C
N0000009890,Thyroid Hormone Iodination Alteration,PE,SubClass,C
N0000009891,Thyroid Hormone Secretion Alteration,PE,SubClass,C
N0000009892,Tracheobronchial Stretch Receptor Alteration,PE,SubClass,C
N0000009893,Transcription to RNA Alteration,PE,SubClass,C
N0000009894,Translation Alteration,PE,SubClass,C
N0000009895,Triglyceride Metabolism Alteration,PE,SubClass,C
N0000009896,Uricosuric Activity,PE,Leaf,C
N0000009897,Uterine Function Alteration,PE,SubClass,C
N0000009898,Uterine Menstrual Phase,PE,SubClass,C
N0000009899,Uterine Proliferative Phase Alteration,PE,SubClass,C
N0000009900,Uterine Secretory Phase Alteration,PE,SubClass,C
N0000009901,Uterine Smooth Muscle Contraction or Tone,PE,SubClass,C
N0000009902,Vaginal Function Alteration,PE,SubClass,C
N0000009903,Vaginal Muscle Tone Alteration,PE,SubClass,C
N0000009904,Vaginal Secretion Alteration,PE,SubClass,C
N0000009905,Vascular Sclerosing Activity,PE,Leaf,C
N0000009906,Vascular Tone Alteration,PE,SubClass,C
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE,SubClass,C
N0000009908,Vasoconstriction,PE,SubClass,C
N0000009909,Vasodilation,PE,SubClass,C
N0000009910,Venous Vasoconstriction,PE,SubClass,C
N0000009911,Venous Vasodilation,PE,SubClass,C
N0000009912,Ventilatory Gas Flow Alteration,PE,SubClass,C
N0000009913,Ventricular Depolarization,PE,Leaf,C
N0000009914,Ventricular Repolarization,PE,Leaf,C
N0000009925,Unknown Physiological Effect,PE,Leaf,C
N0000009928,Decreased Cellular Migration,PE,SubClass,C
N0000009929,Increased Cellular Migration,PE,SubClass,C
N0000009930,Decreased Luteinizing Hormone Secretion,PE,Leaf,C
N0000009931,Increased Luteinizing Hormone Secretion,PE,Leaf,C
N0000009932,Vitamin Uptake and Modification Alteration,PE,SubClass,C
N0000009933,Increased Vitamin Uptake and Modification,PE,Leaf,C
N0000009934,Decreased Vitamin Uptake and Modification,PE,SubClass,C
N0000009935,Decreased Folic Acid Modification,PE,Leaf,C
N0000009936,Decreased Dihydrotestosterone Secretion,PE,Leaf,C
N0000009937,Increased Dihydrotestosterone Secretion,PE,Leaf,C
N0000009938,Increased Glucocorticoid Clearance,PE,Leaf,C
N0000009939,Decreased Glucocorticoid Clearance,PE,Leaf,C
N0000009940,Systemic Arterial Vasodilation,PE,SubClass,C
N0000009941,Systemic Arterial Vasoconstriction,PE,SubClass,C
N0000009942,Intraocular Fluid Pressure Alteration,PE,SubClass,C
N0000009943,Decreased Intraocular Fluid Pressure,PE,SubClass,C
N0000009944,Decreased Intraocular Aqueous Secretion,PE,Leaf,C
N0000009964,Respiratory Mucosal Edema Alteration,PE,SubClass,C
N0000009965,Decreased Respiratory Mucosal Edema,PE,SubClass,C
