classId,className,classType
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000015,"Abnormalities, Multiple",DISEASE
D004476,Ectodermal Dysplasia,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053359,"Ectodermal Dysplasia 3, Anhidrotic",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000015,"Abnormalities, Multiple",DISEASE
D004476,Ectodermal Dysplasia,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053360,"Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D009784,Occupational Diseases,DISEASE
D010523,Peripheral Nervous System Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
D053421,Hand-Arm Vibration Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D053447,Channelopathies,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020924,Urological Manifestations,DISEASE
D053448,Prostatism,DISEASE
D059411,Lower Urinary Tract Symptoms,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000820,Animal Diseases,DISEASE
D004266,DNA Virus Infections,DISEASE
D007239,Infections,DISEASE
D010322,Parvoviridae Infections,DISEASE
D014777,Virus Diseases,DISEASE
D053489,Mink Viral Enteritis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053529,"Leukokeratosis, Hereditary Mucosal",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007642,Keratosis,DISEASE
D007645,"Keratoderma, Palmoplantar",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D015776,"Keratoderma, Palmoplantar, Diffuse",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053546,"Keratoderma, Palmoplantar, Epidermolytic",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000015,"Abnormalities, Multiple",DISEASE
D004476,Ectodermal Dysplasia,DISEASE
D009260,Nail Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053549,Pachyonychia Congenita,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D003316,Corneal Diseases,DISEASE
D003317,"Corneal Dystrophies, Hereditary",DISEASE
D005128,Eye Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D015785,"Eye Diseases, Hereditary",DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053559,"Corneal Dystrophy, Juvenile Epithelial of Meesmann",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D007057,Ichthyosis,DISEASE
D007232,"Infant, Newborn, Diseases",DISEASE
D007642,Keratosis,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053560,Ichthyosis Bullosa of Siemens,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020924,Urological Manifestations,DISEASE
D053565,Hypercalciuria,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000820,Animal Diseases,DISEASE
D004266,DNA Virus Infections,DISEASE
D007239,Infections,DISEASE
D013553,Swine Diseases,DISEASE
D014777,Virus Diseases,DISEASE
D018173,Circoviridae Infections,DISEASE
D053570,Porcine Postweaning Multisystemic Wasting Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D003389,Cranial Nerve Diseases,DISEASE
D005128,Eye Diseases,DISEASE
D009069,Movement Disorders,DISEASE
D009207,Myoclonus,DISEASE
D009369,Neoplasms,DISEASE
D009371,Neoplasms by Site,DISEASE
D009422,Nervous System Diseases,DISEASE
D009423,Nervous System Neoplasms,DISEASE
D009461,Neurologic Manifestations,DISEASE
D010257,Paraneoplastic Syndromes,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D015835,Ocular Motility Disorders,DISEASE
D019636,Neurodegenerative Diseases,DISEASE
D020361,"Paraneoplastic Syndromes, Nervous System",DISEASE
D020820,Dyskinesias,DISEASE
D053578,Opsoclonus-Myoclonus Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005261,Female Urogenital Diseases and Pregnancy Complications,DISEASE
D007674,Kidney Diseases,DISEASE
D008659,Metabolic Diseases,DISEASE
D008661,"Metabolism, Inborn Errors",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D014570,Urologic Diseases,DISEASE
D015499,"Renal Tubular Transport, Inborn Errors",DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D052776,Female Urogenital Diseases,DISEASE
D052801,Male Urogenital Diseases,DISEASE
D053579,Gitelman Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020924,Urological Manifestations,DISEASE
D053584,Urinoma,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005261,Female Urogenital Diseases and Pregnancy Complications,DISEASE
D005315,Fetal Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D011248,Pregnancy Complications,DISEASE
D053589,Nuchal Cord,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D010146,Pain,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D053591,"Pain, Referred",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D001523,Mental Disorders,DISEASE
D003244,Consciousness Disorders,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014474,Unconsciousness,DISEASE
D019954,Neurobehavioral Manifestations,DISEASE
D019965,Neurocognitive Disorders,DISEASE
D053608,Stupor,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001520,Behavior and Behavior Mechanisms,DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D019954,Neurobehavioral Manifestations,DISEASE
D053609,Lethargy,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X2,"Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005832,"Genital Diseases, Male",DISEASE
D007248,"Infertility, Male",DISEASE
D052801,Male Urogenital Diseases,DISEASE
D053627,Asthenozoospermia,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000081207,Primary Immunodeficiency Diseases,DISEASE
D007153,Immunologic Deficiency Syndromes,DISEASE
D007154,Immune System Diseases,DISEASE
D007232,"Infant, Newborn, Diseases",DISEASE
D008659,Metabolic Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D016511,Severe Combined Immunodeficiency,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D040181,"Genetic Diseases, X-Linked",DISEASE
D049914,DNA Repair-Deficiency Disorders,DISEASE
D053632,X-Linked Combined Immunodeficiency Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001745,Urinary Bladder Diseases,DISEASE
D003556,Cystitis,DISEASE
D005261,Female Urogenital Diseases and Pregnancy Complications,DISEASE
D007674,Kidney Diseases,DISEASE
D009393,Nephritis,DISEASE
D011702,Pyelitis,DISEASE
D014570,Urologic Diseases,DISEASE
D052776,Female Urogenital Diseases,DISEASE
D052801,Male Urogenital Diseases,DISEASE
D053653,Pyelocystitis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D052256,Tendinopathy,DISEASE
D053682,Tendon Entrapment,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D013708,Tendon Injuries,DISEASE
D014947,Wounds and Injuries,DISEASE
D052256,Tendinopathy,DISEASE
D053682,Tendon Entrapment,DISEASE
D053684,De Quervain Disease,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002429,Cecal Diseases,DISEASE
D004066,Digestive System Diseases,DISEASE
D004760,Enterocolitis,DISEASE
D005759,Gastroenteritis,DISEASE
D005767,Gastrointestinal Diseases,DISEASE
D007239,Infections,DISEASE
D007410,Intestinal Diseases,DISEASE
D044504,"Enterocolitis, Neutropenic",DISEASE
D053706,Typhlitis,DISEASE
D059413,Intraabdominal Infections,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005832,"Genital Diseases, Male",DISEASE
D007248,"Infertility, Male",DISEASE
D052801,Male Urogenital Diseases,DISEASE
D053713,Azoospermia,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D005832,"Genital Diseases, Male",DISEASE
D007248,"Infertility, Male",DISEASE
D052801,Male Urogenital Diseases,DISEASE
D053714,Aspermia,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000080822,Relative Energy Deficiency in Sport,DISEASE
D001068,Feeding and Eating Disorders,DISEASE
D001523,Mental Disorders,DISEASE
D053716,Female Athlete Triad Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000077299,Healthcare-Associated Pneumonia,DISEASE
D003428,Cross Infection,DISEASE
D007049,Iatrogenic Disease,DISEASE
D007239,Infections,DISEASE
D008171,Lung Diseases,DISEASE
D010335,Pathologic Processes,DISEASE
D011014,Pneumonia,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D012141,Respiratory Tract Infections,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D020969,Disease Attributes,DISEASE
D053717,"Pneumonia, Ventilator-Associated",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D003240,Connective Tissue Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D017520,Mucinoses,DISEASE
D053718,Scleromyxedema,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D007239,Infections,DISEASE
D053821,Cardiovascular Infections,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009336,Necrosis,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D053836,"DNA Degradation, Necrotic",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000075224,Cardiac Conduction System Disease,DISEASE
D001145,"Arrhythmias, Cardiac",DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006331,Heart Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D053840,Brugada Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D010335,Pathologic Processes,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D042822,Genomic Instability,DISEASE
D053842,Microsatellite Instability,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000015,"Abnormalities, Multiple",DISEASE
D004476,Ectodermal Dysplasia,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009369,Neoplasms,DISEASE
D009370,Neoplasms by Histologic Type,DISEASE
D009422,Nervous System Diseases,DISEASE
D009506,Nevus,DISEASE
D012868,Skin Abnormalities,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D018326,Nevi and Melanomas,DISEASE
D020752,Neurocutaneous Syndromes,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D054000,"Nevus, Sebaceous of Jadassohn",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D007154,Immune System Diseases,DISEASE
D054019,Immune Reconstitution Inflammatory Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001927,Brain Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D019586,Intracranial Hypertension,DISEASE
D020343,Hypertensive Encephalopathy,DISEASE
D054038,Posterior Leukoencephalopathy Syndrome,DISEASE
D056784,Leukoencephalopathies,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D009260,Nail Diseases,DISEASE
D012871,Skin Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D054039,Onycholysis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006331,Heart Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
D017202,Myocardial Ischemia,DISEASE
D054058,Acute Coronary Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D003327,Coronary Disease,DISEASE
D006331,Heart Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
D017202,Myocardial Ischemia,DISEASE
D054059,Coronary Occlusion,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D004617,Embolism,DISEASE
D007238,Infarction,DISEASE
D007511,Ischemia,DISEASE
D008171,Lung Diseases,DISEASE
D009336,Necrosis,DISEASE
D010335,Pathologic Processes,DISEASE
D011655,Pulmonary Embolism,DISEASE
D012140,Respiratory Tract Diseases,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014652,Vascular Diseases,DISEASE
D016769,Embolism and Thrombosis,DISEASE
D054060,Pulmonary Infarction,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D003161,Compartment Syndromes,DISEASE
D003286,Contracture,DISEASE
D007592,Joint Diseases,DISEASE
D009135,Muscular Diseases,DISEASE
D009140,Musculoskeletal Diseases,DISEASE
D009422,Nervous System Diseases,DISEASE
D009468,Neuromuscular Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
D054061,Ischemic Contracture,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D000015,"Abnormalities, Multiple",DISEASE
D001766,Blindness,DISEASE
D003638,Deafness,DISEASE
D004427,Ear Diseases,DISEASE
D005128,Eye Diseases,DISEASE
D006311,Hearing Disorders,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009422,Nervous System Diseases,DISEASE
D009461,Neurologic Manifestations,DISEASE
D010038,Otorhinolaryngologic Diseases,DISEASE
D012678,Sensation Disorders,DISEASE
D012816,Signs and Symptoms,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014786,Vision Disorders,DISEASE
D034381,Hearing Loss,DISEASE
D054062,Deaf-Blind Disorders,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D006425,Hemic and Lymphatic Diseases,DISEASE
D007154,Immune System Diseases,DISEASE
D007160,Immunoproliferative Disorders,DISEASE
D007938,Leukemia,DISEASE
D007945,"Leukemia, Lymphoid",DISEASE
D008206,Lymphatic Diseases,DISEASE
D008232,Lymphoproliferative Disorders,DISEASE
D009369,Neoplasms,DISEASE
D009370,Neoplasms by Histologic Type,DISEASE
D015458,"Leukemia, T-Cell",DISEASE
D054066,"Leukemia, Large Granular Lymphocytic",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D008659,Metabolic Diseases,DISEASE
D008661,"Metabolism, Inborn Errors",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D011686,"Purine-Pyrimidine Metabolism, Inborn Errors",DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D054067,Dihydropyrimidine Dehydrogenase Deficiency,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D012816,Signs and Symptoms,DISEASE
D012871,Skin Diseases,DISEASE
D012877,Skin Manifestations,DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D014652,Vascular Diseases,DISEASE
D016491,Peripheral Vascular Diseases,DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D017445,"Skin Diseases, Vascular",DISEASE
D054068,Livedo Reticularis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000592,"Amino Acid Metabolism, Inborn Errors",DISEASE
D008659,Metabolic Diseases,DISEASE
D008661,"Metabolism, Inborn Errors",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D028361,Mitochondrial Diseases,DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D054069,Multiple Acyl Coenzyme A Dehydrogenase Deficiency,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D013927,Thrombosis,DISEASE
D014652,Vascular Diseases,DISEASE
D014689,Venous Insufficiency,DISEASE
D016769,Embolism and Thrombosis,DISEASE
D020246,Venous Thrombosis,DISEASE
D054070,Postthrombotic Syndrome,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001796,Blood Protein Disorders,DISEASE
D001927,Brain Diseases,DISEASE
D001928,"Brain Diseases, Metabolic",DISEASE
D002493,Central Nervous System Diseases,DISEASE
D006402,Hematologic Diseases,DISEASE
D006425,Hemic and Lymphatic Diseases,DISEASE
D006942,Hypergammaglobulinemia,DISEASE
D007154,Immune System Diseases,DISEASE
D007160,Immunoproliferative Disorders,DISEASE
D008659,Metabolic Diseases,DISEASE
D008661,"Metabolism, Inborn Errors",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009422,Nervous System Diseases,DISEASE
D009750,Nutritional and Metabolic Diseases,DISEASE
D012816,Signs and Symptoms,DISEASE
D012871,Skin Diseases,DISEASE
D012873,"Skin Diseases, Genetic",DISEASE
D013568,"Pathological Conditions, Signs and Symptoms",DISEASE
D017437,Skin and Connective Tissue Diseases,DISEASE
D018901,Peroxisomal Disorders,DISEASE
D020739,"Brain Diseases, Metabolic, Inborn",DISEASE
D030342,"Genetic Diseases, Inborn",DISEASE
D054078,Mevalonate Kinase Deficiency,DISEASE
D056660,Hereditary Autoinflammatory Diseases,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D018376,Cardiovascular Abnormalities,DISEASE
D054079,Vascular Malformations,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D001165,Arteriovenous Malformations,DISEASE
D001927,Brain Diseases,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D002493,Central Nervous System Diseases,DISEASE
D002538,Intracranial Arteriovenous Malformations,DISEASE
D002561,Cerebrovascular Disorders,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009421,Nervous System Malformations,DISEASE
D009422,Nervous System Diseases,DISEASE
D014652,Vascular Diseases,DISEASE
D018376,Cardiovascular Abnormalities,DISEASE
D020765,Intracranial Arterial Diseases,DISEASE
D020785,Central Nervous System Vascular Malformations,DISEASE
D054079,Vascular Malformations,DISEASE
D054080,Vein of Galen Malformations,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009421,Nervous System Malformations,DISEASE
D009422,Nervous System Diseases,DISEASE
D054081,"Malformations of Cortical Development, Group II",DISEASE
D054220,Malformations of Cortical Development,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009421,Nervous System Malformations,DISEASE
D009422,Nervous System Diseases,DISEASE
D054081,"Malformations of Cortical Development, Group II",DISEASE
D054082,Lissencephaly,DISEASE
D054220,Malformations of Cortical Development,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006330,"Heart Defects, Congenital",DISEASE
D006331,Heart Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D018376,Cardiovascular Abnormalities,DISEASE
D054083,Ectopia Cordis,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D003330,Coronary Vessel Anomalies,DISEASE
D006330,"Heart Defects, Congenital",DISEASE
D006331,Heart Diseases,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D018376,Cardiovascular Abnormalities,DISEASE
D054084,Myocardial Bridging,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D009421,Nervous System Malformations,DISEASE
D009422,Nervous System Diseases,DISEASE
D054081,"Malformations of Cortical Development, Group II",DISEASE
D054091,Periventricular Nodular Heterotopia,DISEASE
D054220,Malformations of Cortical Development,DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D000013,Congenital Abnormalities,DISEASE
D002318,Cardiovascular Diseases,DISEASE
D006330,"Heart Defects, Congenital",DISEASE
D006331,Heart Diseases,DISEASE
D006343,Heart Septal Defects,DISEASE
D006344,"Heart Septal Defects, Atrial",DISEASE
D009358,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities",DISEASE
D018376,Cardiovascular Abnormalities,DISEASE
D054092,"Foramen Ovale, Patent",DISEASE
X1,"Diseases, Life Phases, Behavior Mechanisms and Physiologic States",DISEASE
X3,Disease,DISEASE
D001791,Blood Platelet Disorders,DISEASE
