rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
1535457,ceritinib,IN,704310000,Ceritinib-containing product,DIRECT,http://snomed.info/id/704310000,768700009
1535922,ramucirumab,IN,704260009,Ramucirumab-containing product,INDIRECT,http://snomed.info/id/704260009,768700009
1537034,vorapaxar,IN,715596008,Vorapaxar-containing product,DIRECT,http://snomed.info/id/715596008,768700009
1538097,vedolizumab,IN,704257002,Vedolizumab-containing product,INDIRECT,http://snomed.info/id/704257002,768700009
1539239,dalbavancin,IN,703919003,Dalbavancin-containing product,INDIRECT,http://snomed.info/id/703919003,768700009
1539753,efinaconazole,IN,703881006,Efinaconazole-containing product,INDIRECT,http://snomed.info/id/703881006,768700009
1543095,efmoroctocog alfa,IN,781174009,Efmoroctocog alfa-containing product,INDIRECT,http://snomed.info/id/781174009,768700009
1543543,belinostat,IN,704195003,Belinostat-containing product,INDIRECT,http://snomed.info/id/704195003,768700009
1544460,idelalisib,IN,709283009,Idelalisib-containing product,INDIRECT,http://snomed.info/id/709283009,768700009
1546356,dabigatran,IN,714788005,Dabigatran-containing product,DIRECT,http://snomed.info/id/714788005,768700009
1546438,glycopyrronium,IN,772943003,Glycopyrronium-containing product,INDIRECT,http://snomed.info/id/772943003,768700009
1547099,suvorexant,IN,715609002,Suvorexant-containing product,INDIRECT,http://snomed.info/id/715609002,768700009
1547220,eliglustat,IN,714011004,Eliglustat-containing product,INDIRECT,http://snomed.info/id/714011004,768700009
1547545,pembrolizumab,IN,763541003,Pembrolizumab-containing product,INDIRECT,http://snomed.info/id/763541003,768700009
1547611,oritavancin,IN,704656000,Oritavancin-containing product,INDIRECT,http://snomed.info/id/704656000,768700009
1551291,dulaglutide,IN,714081009,Dulaglutide-containing product,INDIRECT,http://snomed.info/id/714081009,768700009
155152,poloxamer 188,IN,781057006,Poloxamer 188-containing product,INDIRECT,http://snomed.info/id/781057006,768700009
15657,decitabine,IN,420517007,Decitabine-containing product,INDIRECT,http://snomed.info/id/420517007,768700009
1588,biotin,IN,13813003,Biotin-containing product,INDIRECT,http://snomed.info/id/13813003,768700009
1591901,cefovecin,IN,439199001,Cefovecin-containing product,INDIRECT,http://snomed.info/id/439199001,768700009
1592254,pirfenidone,IN,438240001,Pirfenidone-containing product,DIRECT,http://snomed.info/id/438240001,768700009
1592684,dirlotapide,IN,427181005,Dirlotapide-containing product,DIRECT,http://snomed.info/id/427181005,768700009
1597258,blinatumomab,IN,774173007,Blinatumomab-containing product,INDIRECT,http://snomed.info/id/774173007,768700009
1597381,dasabuvir,IN,714105004,Dasabuvir-containing product,INDIRECT,http://snomed.info/id/714105004,768700009
1597876,nivolumab,IN,704192000,Nivolumab-containing product,INDIRECT,http://snomed.info/id/704192000,768700009
1598641,finafloxacin,IN,714690003,Finafloxacin-containing product,INDIRECT,http://snomed.info/id/714690003,768700009
1599788,secukinumab,IN,714689007,Secukinumab-containing product,INDIRECT,http://snomed.info/id/714689007,768700009
1601374,palbociclib,IN,763549001,Palbociclib-containing product,DIRECT,http://snomed.info/id/763549001,768700009
1603296,lenvatinib,IN,714109005,Lenvatinib-containing product,INDIRECT,http://snomed.info/id/714109005,768700009
1603350,panobinostat,IN,429398005,Panobinostat-containing product,DIRECT,http://snomed.info/id/429398005,768700009
1605101,insulin isophane,IN,412219004,Isophane insulin-containing product,INDIRECT,http://snomed.info/id/412219004,768700009
1606274,dinutuximab,IN,763590003,Dinutuximab-containing product,INDIRECT,http://snomed.info/id/763590003,768700009
1608322,isavuconazonium,IN,763601000,Isavuconazonium-containing product,INDIRECT,http://snomed.info/id/763601000,768700009
161,acetaminophen,IN,90332006,Acetaminophen-containing product,DIRECT,http://snomed.info/id/90332006,768700009
1622,bleomycin,IN,76591000,Bleomycin-containing product,INDIRECT,http://snomed.info/id/76591000,768700009
16521,adefovir,IN,412073001,Adefovir-containing product,INDIRECT,http://snomed.info/id/412073001,768700009
1653781,eluxadoline,IN,763582003,Eluxadoline-containing product,INDIRECT,http://snomed.info/id/763582003,768700009
1656052,cangrelor,IN,763606005,Cangrelor-containing product,INDIRECT,http://snomed.info/id/763606005,768700009
1659152,alirocumab,IN,781355008,Alirocumab-containing product,INDIRECT,http://snomed.info/id/781355008,768700009
1659191,sonidegib,IN,781303007,Sonidegib-containing product,INDIRECT,http://snomed.info/id/781303007,768700009
1665684,evolocumab,IN,763586000,Evolocumab-containing product,INDIRECT,http://snomed.info/id/763586000,768700009
16689,aceclofenac,IN,329923004,Aceclofenac-containing product,INDIRECT,http://snomed.info/id/329923004,768700009
16695,acemetacin,IN,329906008,Acemetacin-containing product,INDIRECT,http://snomed.info/id/329906008,768700009
167,acetazolamide,IN,33664007,Acetazolamide-containing product,INDIRECT,http://snomed.info/id/33664007,768700009
1670007,insulin degludec,IN,715774000,Insulin degludec-containing product,INDIRECT,http://snomed.info/id/715774000,768700009
16728,acetohydroxamic acid,IN,74819009,Acetohydroxamic acid-containing product,DIRECT,http://snomed.info/id/74819009,768700009
17128,lansoprazole,IN,108666007,Lansoprazole-containing product,DIRECT,http://snomed.info/id/108666007,768700009
1716191,idarucizumab,IN,763599002,Idarucizumab-containing product,INDIRECT,http://snomed.info/id/763599002,768700009
1720259,asfotase alfa,IN,715617005,Asfotase alfa-containing product,INDIRECT,http://snomed.info/id/715617005,768700009
1720597,mepolizumab,IN,781308003,Mepolizumab-containing product,INDIRECT,http://snomed.info/id/781308003,768700009
1721264,talimogene laherparepvec,PIN,763517001,Talimogene laherparepvec-containing product,INDIRECT,http://snomed.info/id/763517001,768700009
1721560,osimertinib,IN,781312009,Osimertinib-containing product,INDIRECT,http://snomed.info/id/781312009,768700009
1721947,daratumumab,IN,781328004,Daratumumab-containing product,INDIRECT,http://snomed.info/id/781328004,768700009
1722365,cobimetinib,IN,715741000,Cobimetinib-containing product,DIRECT,http://snomed.info/id/715741000,768700009
1723735,ixazomib,IN,781324002,Ixazomib-containing product,INDIRECT,http://snomed.info/id/781324002,768700009
1723738,necitumumab,IN,781320006,Necitumumab-containing product,INDIRECT,http://snomed.info/id/781320006,768700009
1726104,elotuzumab,IN,781350003,Elotuzumab-containing product,INDIRECT,http://snomed.info/id/781350003,768700009
1726975,sebelipase alfa,IN,763523006,Sebelipase alfa-containing product,INDIRECT,http://snomed.info/id/763523006,768700009
1727455,alectinib,IN,781316007,Alectinib-containing product,DIRECT,http://snomed.info/id/781316007,768700009
1729002,selexipag,IN,781377007,Selexipag-containing product,DIRECT,http://snomed.info/id/781377007,768700009
173,acetohexamide,IN,39064002,Acetohexamide-containing product,INDIRECT,http://snomed.info/id/39064002,768700009
1731031,lesinurad,IN,715745009,Lesinurad-containing product,INDIRECT,http://snomed.info/id/715745009,768700009
1731071,fosaprepitant,IN,429822007,Fosaprepitant-containing product,INDIRECT,http://snomed.info/id/429822007,768700009
1734628,elbasvir,IN,816100007,Elbasvir-containing product,INDIRECT,http://snomed.info/id/816100007,768700009
1734630,grazoprevir,IN,816104003,Grazoprevir-containing product,DIRECT,http://snomed.info/id/816104003,768700009
17381,aprobarbital,IN,398724001,Aprobarbital-containing product,INDIRECT,http://snomed.info/id/398724001,768700009
1739745,brivaracetam,IN,421052000,Brivaracetam-containing product,INDIRECT,http://snomed.info/id/421052000,768700009
1743992,albutrepenonacog alfa,PIN,781170000,Albutrepenonacog alfa-containing product,INDIRECT,http://snomed.info/id/781170000,768700009
1745099,ixekizumab,IN,763603002,Ixekizumab-containing product,INDIRECT,http://snomed.info/id/763603002,768700009
1746889,reslizumab,IN,781214008,Reslizumab-containing product,INDIRECT,http://snomed.info/id/781214008,768700009
1746906,obiltoxaximab,IN,763558008,Obiltoxaximab-containing product,INDIRECT,http://snomed.info/id/763558008,768700009
1747556,venetoclax,IN,763511000,Venetoclax-containing product,INDIRECT,http://snomed.info/id/763511000,768700009
1753,bromhexine,IN,846647005,Bromhexine-containing product,DIRECT,http://snomed.info/id/846647005,768700009
1760,bromocriptine,IN,116656002,Bromocriptine-containing product,INDIRECT,http://snomed.info/id/116656002,768700009
17627,alverine,IN,349818006,Alverine-containing product,INDIRECT,http://snomed.info/id/349818006,768700009
1767,brompheniramine,IN,56480005,Brompheniramine-containing product,INDIRECT,http://snomed.info/id/56480005,768700009
17767,amlodipine,IN,108537001,Amlodipine-containing product,DIRECT,http://snomed.info/id/108537001,768700009
1791685,pimavanserin,IN,763543000,Pimavanserin-containing product,INDIRECT,http://snomed.info/id/763543000,768700009
1792776,atezolizumab,IN,763505003,Atezolizumab-containing product,INDIRECT,http://snomed.info/id/763505003,768700009
1796,bufexamac,IN,332124001,Bufexamac-containing product,DIRECT,http://snomed.info/id/332124001,768700009
1796118,fluciclovine F-18,PIN,457001008,Fluciclovine (18-F)-containing product,INDIRECT,http://snomed.info/id/457001008,768700009
1799206,velpatasvir,IN,816105002,Velpatasvir-containing product,INDIRECT,http://snomed.info/id/816105002,768700009
1801820,lifitegrast,IN,763569006,Lifitegrast-containing product,INDIRECT,http://snomed.info/id/763569006,768700009
1808,bumetanide,IN,86647004,Bumetanide-containing product,INDIRECT,http://snomed.info/id/86647004,768700009
1813,levobunolol,IN,349903009,Levobunolol-containing product,DIRECT,http://snomed.info/id/349903009,768700009
1815,bupivacaine,IN,27196008,Bupivacaine-containing product,DIRECT,http://snomed.info/id/27196008,768700009
1825,buserelin,IN,327301004,Buserelin-containing product,INDIRECT,http://snomed.info/id/327301004,768700009
1827,buspirone,IN,91452003,Buspirone-containing product,INDIRECT,http://snomed.info/id/91452003,768700009
1829,butacaine,IN,8028001,Butacaine-containing product,DIRECT,http://snomed.info/id/8028001,768700009
18469,sparfloxacin,IN,96090000,Sparfloxacin-containing product,INDIRECT,http://snomed.info/id/96090000,768700009
1855048,bezlotoxumab,IN,763703008,Bezlotoxumab-containing product,INDIRECT,http://snomed.info/id/763703008,768700009
1855735,olaratumab,IN,763546008,Olaratumab-containing product,INDIRECT,http://snomed.info/id/763546008,768700009
1862579,rucaparib,IN,763539004,Rucaparib-containing product,INDIRECT,http://snomed.info/id/763539004,768700009
1865953,crisaborole,IN,763593001,Crisaborole-containing product,DIRECT,http://snomed.info/id/763593001,768700009
18687,bacampicillin,IN,82312001,Bacampicillin-containing product,INDIRECT,http://snomed.info/id/82312001,768700009
1872251,brodalumab,IN,763604008,Brodalumab-containing product,INDIRECT,http://snomed.info/id/763604008,768700009
1872382,telotristat,IN,763515009,Telotristat-containing product,DIRECT,http://snomed.info/id/763515009,768700009
1873916,ribociclib,IN,763537002,Ribociclib-containing product,INDIRECT,http://snomed.info/id/763537002,768700009
18751,bambuterol,IN,349923005,Bambuterol-containing product,INDIRECT,http://snomed.info/id/349923005,768700009
1875534,avelumab,IN,763506002,Avelumab-containing product,INDIRECT,http://snomed.info/id/763506002,768700009
1876119,etelcalcetide,IN,763584002,Etelcalcetide-containing product,INDIRECT,http://snomed.info/id/763584002,768700009
1876366,ocrelizumab,IN,763559000,Ocrelizumab-containing product,INDIRECT,http://snomed.info/id/763559000,768700009
1876376,dupilumab,IN,763589007,Dupilumab-containing product,INDIRECT,http://snomed.info/id/763589007,768700009
187832,pregabalin,IN,415159003,Pregabalin-containing product,INDIRECT,http://snomed.info/id/415159003,768700009
1886,caffeine,IN,91107009,Caffeine-containing product,INDIRECT,http://snomed.info/id/91107009,768700009
18993,benzonatate,IN,386030001,Benzonatate-containing product,DIRECT,http://snomed.info/id/386030001,768700009
18994,benznidazole,IN,714092005,Benznidazole-containing product,INDIRECT,http://snomed.info/id/714092005,768700009
190353,daclizumab,IN,109133001,Daclizumab-containing product,INDIRECT,http://snomed.info/id/109133001,768700009
190521,abacavir,IN,116084008,Abacavir-containing product,INDIRECT,http://snomed.info/id/116084008,768700009
190548,tipranavir,IN,418721002,Tipranavir-containing product,DIRECT,http://snomed.info/id/418721002,768700009
19079,benzylpenicilloyl polylysine,IN,765118002,Benzylpenicilloyl polylysine-containing product,INDIRECT,http://snomed.info/id/765118002,768700009
191566,climbazole,IN,714673009,Climbazole-containing product,INDIRECT,http://snomed.info/id/714673009,768700009
191831,infliximab,IN,108675009,Infliximab-containing product,INDIRECT,http://snomed.info/id/108675009,768700009
1919083,midostaurin,IN,763614004,Midostaurin-containing product,INDIRECT,http://snomed.info/id/763614004,768700009
1919503,durvalumab,IN,763588004,Durvalumab-containing product,INDIRECT,http://snomed.info/id/763588004,768700009
1921069,abaloparatide,IN,763500008,Abaloparatide-containing product,INDIRECT,http://snomed.info/id/763500008,768700009
1921217,brigatinib,IN,763704002,Brigatinib-containing product,INDIRECT,http://snomed.info/id/763704002,768700009
1921877,edaravone,IN,763587009,Edaravone-containing product,INDIRECT,http://snomed.info/id/763587009,768700009
1922436,cerliponase alfa,PIN,763608006,Cerliponase alfa-containing product,INDIRECT,http://snomed.info/id/763608006,768700009
1922448,safinamide,IN,763521008,Safinamide-containing product,INDIRECT,http://snomed.info/id/763521008,768700009
1923319,sarilumab,IN,763522001,Sarilumab-containing product,INDIRECT,http://snomed.info/id/763522001,768700009
19257,bethanechol,IN,31690003,Bethanechol-containing product,INDIRECT,http://snomed.info/id/31690003,768700009
1927663,delafloxacin,IN,763596009,Delafloxacin-containing product,INDIRECT,http://snomed.info/id/763596009,768700009
1927851,betrixaban,IN,763702003,Betrixaban-containing product,INDIRECT,http://snomed.info/id/763702003,768700009
1928588,guselkumab,IN,763578000,Guselkumab-containing product,INDIRECT,http://snomed.info/id/763578000,768700009
19295,bifonazole,IN,136216003,Bifonazole-containing product,INDIRECT,http://snomed.info/id/136216003,768700009
194,acetylcholine,IN,13525006,Acetylcholine-containing product,DIRECT,http://snomed.info/id/13525006,768700009
194000,capecitabine,IN,108761006,Capecitabine-containing product,INDIRECT,http://snomed.info/id/108761006,768700009
1940332,enasidenib,IN,763583008,Enasidenib-containing product,INDIRECT,http://snomed.info/id/763583008,768700009
1940635,glecaprevir,IN,816101006,Glecaprevir-containing product,INDIRECT,http://snomed.info/id/816101006,768700009
1940636,pibrentasvir,IN,816102004,Pibrentasvir-containing product,INDIRECT,http://snomed.info/id/816102004,768700009
1940643,neratinib,IN,763563007,Neratinib-containing product,INDIRECT,http://snomed.info/id/763563007,768700009
194279,palivizumab,IN,108725001,Palivizumab-containing product,INDIRECT,http://snomed.info/id/108725001,768700009
1942950,inotuzumab ozogamicin,IN,763600004,Inotuzumab ozogamicin-containing product,INDIRECT,http://snomed.info/id/763600004,768700009
194337,vorinostat,IN,422523009,Vorinostat-containing product,DIRECT,http://snomed.info/id/422523009,768700009
1945077,copanlisib,IN,763592006,Copanlisib-containing product,INDIRECT,http://snomed.info/id/763592006,768700009
1946825,abemaciclib,IN,763501007,Abemaciclib-containing product,INDIRECT,http://snomed.info/id/763501007,768700009
19484,bisoprolol,IN,108547003,Bisoprolol-containing product,DIRECT,http://snomed.info/id/108547003,768700009
195088,lopinavir,IN,129475001,Lopinavir-containing product,DIRECT,http://snomed.info/id/129475001,768700009
19551,pemirolast,IN,417669009,Pemirolast-containing product,INDIRECT,http://snomed.info/id/417669009,768700009
19552,cefprozil,IN,96054007,Cefprozil-containing product,INDIRECT,http://snomed.info/id/96054007,768700009
196102,basiliximab,IN,109135008,Basiliximab-containing product,INDIRECT,http://snomed.info/id/109135008,768700009
196319,palifermin,IN,416470008,Recombinant human keratinocyte growth factor-containing product,INDIRECT,http://snomed.info/id/416470008,768700009
19666,nesiritide,IN,385680000,Nesiritide-containing product,INDIRECT,http://snomed.info/id/385680000,768700009
19685,bretylium,IN,56230001,Bretylium-containing product,INDIRECT,http://snomed.info/id/56230001,768700009
19698,brilliant green,IN,46532003,Brilliant green-containing product,INDIRECT,http://snomed.info/id/46532003,768700009
197,acetylcysteine,IN,77731008,Acetylcysteine-containing product,INDIRECT,http://snomed.info/id/77731008,768700009
19759,bromodiphenhydramine,IN,75501004,Bromodiphenhydramine-containing product,INDIRECT,http://snomed.info/id/75501004,768700009
19860,butalbital,IN,96196008,Butalbital-containing product,INDIRECT,http://snomed.info/id/96196008,768700009
19874,butobarbital,IN,346359007,Butobarbital-containing product,INDIRECT,http://snomed.info/id/346359007,768700009
19884,butoconazole,IN,84844007,Butoconazole-containing product,INDIRECT,http://snomed.info/id/84844007,768700009
1989100,benralizumab,IN,763652003,Benralizumab-containing product,INDIRECT,http://snomed.info/id/763652003,768700009
1989289,cordycepin,IN,428013003,3'-deoxyadenosine-containing product,INDIRECT,http://snomed.info/id/428013003,768700009
1989794,emicizumab,IN,763612000,Emicizumab-containing product,INDIRECT,http://snomed.info/id/763612000,768700009
1989819,vestronidase alfa,IN,763610008,Vestronidase alfa-containing product,INDIRECT,http://snomed.info/id/763610008,768700009
1991302,semaglutide,IN,764284009,Semaglutide-containing product,INDIRECT,http://snomed.info/id/764284009,768700009
1992,capsaicin,IN,400416009,Capsaicin-containing product,DIRECT,http://snomed.info/id/400416009,768700009
1992864,netarsudil,IN,781270007,Netarsudil-containing product,INDIRECT,http://snomed.info/id/781270007,768700009
1994739,ozenoxacin,IN,763887000,Ozenoxacin-containing product,INDIRECT,http://snomed.info/id/763887000,768700009
19959,acrivastine,IN,320813002,Acrivastine-containing product,DIRECT,http://snomed.info/id/320813002,768700009
1998,captopril,IN,29439004,Captopril-containing product,INDIRECT,http://snomed.info/id/29439004,768700009
1999003,angiotensin II,IN,764385008,Angiotensin II-containing product,INDIRECT,http://snomed.info/id/764385008,768700009
1999420,macimorelin,IN,781266004,Macimorelin-containing product,INDIRECT,http://snomed.info/id/781266004,768700009
1999574,apalutamide,IN,766973006,Apalutamide-containing product,INDIRECT,http://snomed.info/id/766973006,768700009
2011,carbazochrome,IN,704671001,Carbazochrome-containing product,INDIRECT,http://snomed.info/id/704671001,768700009
2015,carbenicillin,IN,34731007,Carbenicillin-containing product,INDIRECT,http://snomed.info/id/34731007,768700009
2019,carbidopa,IN,386107009,Carbidopa-containing product,INDIRECT,http://snomed.info/id/386107009,768700009
2020,carbimazole,IN,325325006,Carbimazole-containing product,INDIRECT,http://snomed.info/id/325325006,768700009
20220,carbinoxamine,IN,90882008,Carbinoxamine-containing product,INDIRECT,http://snomed.info/id/90882008,768700009
2023,carbocysteine,IN,772923009,Carbocysteine-containing product,INDIRECT,http://snomed.info/id/772923009,768700009
202912,interferon alfa-n1,IN,346530008,Interferon alfa-n1-containing product,INDIRECT,http://snomed.info/id/346530008,768700009
203223,digoxin antibodies Fab fragments,IN,317916006,Digoxin immune fab-containing product,INDIRECT,http://snomed.info/id/317916006,768700009
20343,carprofen,IN,424611009,Carprofen-containing product,INDIRECT,http://snomed.info/id/424611009,768700009
20352,carvedilol,IN,108551001,Carvedilol-containing product,DIRECT,http://snomed.info/id/108551001,768700009
2043283,ibalizumab,IN,771575008,Ibalizumab-containing product,INDIRECT,http://snomed.info/id/771575008,768700009
2043855,burosumab,IN,772041003,Burosumab-containing product,INDIRECT,http://snomed.info/id/772041003,768700009
2044896,fostamatinib,IN,772039004,Fostamatinib-containing product,DIRECT,http://snomed.info/id/772039004,768700009
2045114,andexanet alfa,IN,783691004,Andexanet alfa-containing product,INDIRECT,http://snomed.info/id/783691004,768700009
2045613,erenumab,IN,771675000,Erenumab-containing product,INDIRECT,http://snomed.info/id/771675000,768700009
20481,cefepime,IN,370371004,Cefepime-containing product,INDIRECT,http://snomed.info/id/370371004,768700009
20482,cefetamet,IN,443046000,Cefetamet-containing product,INDIRECT,http://snomed.info/id/443046000,768700009
20485,cefodizime,IN,96055008,Cefodizime-containing product,INDIRECT,http://snomed.info/id/96055008,768700009
20489,cefpodoxime,IN,96049003,Cefpodoxime-containing product,INDIRECT,http://snomed.info/id/96049003,768700009
2049106,encorafenib,IN,772091004,Encorafenib-containing product,INDIRECT,http://snomed.info/id/772091004,768700009
20492,ceftibuten,IN,96051004,Ceftibuten-containing product,INDIRECT,http://snomed.info/id/96051004,768700009
20498,celiprolol,IN,349901006,Celiprolol-containing product,DIRECT,http://snomed.info/id/349901006,768700009
2049846,elagolix,IN,773185009,Elagolix-containing product,INDIRECT,http://snomed.info/id/773185009,768700009
2049873,ivosidenib,IN,773137008,Ivosidenib-containing product,INDIRECT,http://snomed.info/id/773137008,768700009
2053281,iobenguane I-131,PIN,429328002,Iobenguane (131-I)-containing product,DIRECT,http://snomed.info/id/429328002,768700009
2053436,tildrakizumab,IN,771665003,Tildrakizumab-containing product,INDIRECT,http://snomed.info/id/771665003,768700009
2054023,tafenoquine,IN,773181000,Tafenoquine-containing product,INDIRECT,http://snomed.info/id/773181000,768700009
2054068,mogamulizumab,IN,773521007,Mogamulizumab-containing product,INDIRECT,http://snomed.info/id/773521007,768700009
2054252,migalastat,IN,773543004,Migalastat-containing product,INDIRECT,http://snomed.info/id/773543004,768700009
2055104,tecovirimat,IN,773289005,Tecovirimat-containing product,INDIRECT,http://snomed.info/id/773289005,768700009
2055641,lanadelumab,IN,773961000,Lanadelumab-containing product,INDIRECT,http://snomed.info/id/773961000,768700009
2055755,doravirine,IN,781500009,Doravirine-containing product,INDIRECT,http://snomed.info/id/781500009,768700009
2056691,fremanezumab,IN,781150006,Fremanezumab-containing product,INDIRECT,http://snomed.info/id/781150006,768700009
2058826,cemiplimab,IN,781611008,Cemiplimab-containing product,INDIRECT,http://snomed.info/id/781611008,768700009
2058846,galcanezumab,IN,782419003,Galcanezumab-containing product,INDIRECT,http://snomed.info/id/782419003,768700009
2058849,dacomitinib,IN,781495006,Dacomitinib-containing product,DIRECT,http://snomed.info/id/781495006,768700009
20762,chloramine-T,IN,711134006,Chloramine-T-containing product,INDIRECT,http://snomed.info/id/711134006,768700009
20875,chloroxine,IN,424004006,Chloroxine-containing product,INDIRECT,http://snomed.info/id/424004006,768700009
2099295,moxetumomab pasudotox,IN,781155001,Moxetumomab pasudotox-containing product,INDIRECT,http://snomed.info/id/781155001,768700009
2099704,talazoparib,IN,782211002,Talazoparib-containing product,INDIRECT,http://snomed.info/id/782211002,768700009
2102775,revefenacin,IN,782999006,Revefenacin-containing product,INDIRECT,http://snomed.info/id/782999006,768700009
2103164,lorlatinib,IN,782995000,Lorlatinib-containing product,DIRECT,http://snomed.info/id/782995000,768700009
2104332,cenegermin,IN,773957006,Cenegermin-containing product,INDIRECT,http://snomed.info/id/773957006,768700009
2104604,emapalumab,IN,783023005,Emapalumab-containing product,INDIRECT,http://snomed.info/id/783023005,768700009
2105628,larotrectinib,IN,782991009,Larotrectinib-containing product,INDIRECT,http://snomed.info/id/782991009,768700009
2106338,amifampridine,IN,782983000,Amifampridine-containing product,INDIRECT,http://snomed.info/id/782983000,768700009
2107301,ravulizumab,IN,783573003,Ravulizumab-containing product,INDIRECT,http://snomed.info/id/783573003,768700009
2107310,prucalopride,IN,774192009,Prucalopride-containing product,INDIRECT,http://snomed.info/id/774192009,768700009
21090,ciclopirox,IN,79736009,Ciclopirox-containing product,DIRECT,http://snomed.info/id/79736009,768700009
2109055,tagraxofusp,IN,783577002,Tagraxofusp-containing product,INDIRECT,http://snomed.info/id/783577002,768700009
2110605,caplacizumab,IN,789447000,Caplacizumab-containing product,INDIRECT,http://snomed.info/id/789447000,768700009
21107,cilostazol,IN,395239000,Cilostazol-containing product,INDIRECT,http://snomed.info/id/395239000,768700009
21130,cinnamedrine,IN,412094003,Cinnamedrine-containing product,DIRECT,http://snomed.info/id/412094003,768700009
2116,carteolol,IN,108544005,Carteolol-containing product,DIRECT,http://snomed.info/id/108544005,768700009
21216,clavulanic acid,PIN,412318009,Clavulanic acid-containing product,INDIRECT,http://snomed.info/id/412318009,768700009
2123125,erdafitinib,IN,787742003,Erdafitinib-containing product,INDIRECT,http://snomed.info/id/787742003,768700009
2123126,romosozumab,IN,787415000,Romosozumab-containing product,INDIRECT,http://snomed.info/id/787415000,768700009
21406,ubidecarenone,IN,412130008,Ubidecarenone-containing product,INDIRECT,http://snomed.info/id/412130008,768700009
214470,denileukin diftitox,IN,398881002,Denileukin diftitox-containing product,INDIRECT,http://snomed.info/id/398881002,768700009
214555,etanercept,IN,118259007,Etanercept-containing product,INDIRECT,http://snomed.info/id/118259007,768700009
214582,glatiramer,IN,108754007,Glatiramer-containing product,INDIRECT,http://snomed.info/id/108754007,768700009
214817,sacrosidase,IN,404875001,Sacrosidase-containing product,INDIRECT,http://snomed.info/id/404875001,768700009
215247,ammonium lactate,PIN,413512004,Ammonium lactate-containing product,DIRECT,http://snomed.info/id/413512004,768700009
2166040,risankizumab,IN,787746000,Risankizumab-containing product,INDIRECT,http://snomed.info/id/787746000,768700009
2174090,polatuzumab vedotin,IN,788329003,Polatuzumab vedotin-containing product,INDIRECT,http://snomed.info/id/788329003,768700009
2176,cefaclor,IN,4937008,Cefaclor-containing product,INDIRECT,http://snomed.info/id/4937008,768700009
2176312,bremelanotide,IN,788500001,Bremelanotide-containing product,INDIRECT,http://snomed.info/id/788500001,768700009
2177,cefadroxil,IN,13414000,Cefadroxil-containing product,INDIRECT,http://snomed.info/id/13414000,768700009
2178,cefamandole,IN,61651006,Cefamandole-containing product,INDIRECT,http://snomed.info/id/61651006,768700009
2178390,selinexor,IN,788710007,Selinexor-containing product,INDIRECT,http://snomed.info/id/788710007,768700009
2180,cefazolin,IN,81088002,Cefazolin-containing product,INDIRECT,http://snomed.info/id/81088002,768700009
2180325,darolutamide,IN,789166006,Darolutamide-containing product,INDIRECT,http://snomed.info/id/789166006,768700009
2181306,methicillin,IN,61862008,Methicillin-containing product,INDIRECT,http://snomed.info/id/61862008,768700009
2182,cefmetazole,IN,397422004,Cefmetazole-containing product,INDIRECT,http://snomed.info/id/397422004,768700009
2183,cefonicid,IN,370353006,Cefonicid-containing product,INDIRECT,http://snomed.info/id/370353006,768700009
2184,cefoperazone,IN,44938006,Cefoperazone-containing product,INDIRECT,http://snomed.info/id/44938006,768700009
2186,cefotaxime,IN,3334000,Cefotaxime-containing product,INDIRECT,http://snomed.info/id/3334000,768700009
2187,cefotetan,IN,370355004,Cefotetan-containing product,INDIRECT,http://snomed.info/id/370355004,768700009
2188,cefotiam,IN,422345006,Cefotiam-containing product,INDIRECT,http://snomed.info/id/422345006,768700009
2189,cefoxitin,IN,57670008,Cefoxitin-containing product,INDIRECT,http://snomed.info/id/57670008,768700009
2190,cefsulodin,IN,96053001,Cefsulodin-containing product,INDIRECT,http://snomed.info/id/96053001,768700009
2191,ceftazidime,IN,36893000,Ceftazidime-containing product,INDIRECT,http://snomed.info/id/36893000,768700009
2192,ceftizoxime,IN,54577009,Ceftizoxime-containing product,INDIRECT,http://snomed.info/id/54577009,768700009
2193,ceftriaxone,IN,19841008,Ceftriaxone-containing product,INDIRECT,http://snomed.info/id/19841008,768700009
2194,cefuroxime,IN,73986003,Cefuroxime-containing product,INDIRECT,http://snomed.info/id/73986003,768700009
2197490,fedratinib,IN,789368003,Fedratinib-containing product,DIRECT,http://snomed.info/id/789368003,768700009
2198359,pretomanid,IN,789321008,Pretomanid-containing product,INDIRECT,http://snomed.info/id/789321008,768700009
2199015,istradefylline,IN,789550000,Istradefylline-containing product,INDIRECT,http://snomed.info/id/789550000,768700009
2199674,tenapanor,IN,792892003,Tenapanor-containing product,INDIRECT,http://snomed.info/id/792892003,768700009
2204915,brolucizumab,IN,819985002,Brolucizumab-containing product,INDIRECT,http://snomed.info/id/819985002,768700009
221108,"insulin isophane, pork",PIN,416742007,Porcine isophane insulin-containing product,INDIRECT,http://snomed.info/id/416742007,768700009
221109,"insulin, regular, pork",IN,417625002,Porcine regular insulin-containing product,INDIRECT,http://snomed.info/id/417625002,768700009
22178,cytomegalovirus immune globulin,IN,9778000,Cytomegalovirus antibody-containing product,INDIRECT,http://snomed.info/id/9778000,768700009
22298,dapiprazole,IN,108840006,Dapiprazole-containing product,DIRECT,http://snomed.info/id/108840006,768700009
