classId,className,classType
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009497,Increased Peripheral Nervous System CCK Activity,PE
N0000009566,Increased Sensory-Somatic Nervous System CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009498,Increased Peripheral Nervous System Disorganized Electrical Activity,PE
N0000009567,Increased Sensory-Somatic Nervous System Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009282,Increased Dopamine Activity,PE
N0000009499,Increased Peripheral Nervous System Dopamine Activity,PE
N0000009568,Increased Sensory-Somatic Nervous System Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009500,Increased Peripheral Nervous System Dynorphin Activity,PE
N0000009569,Increased Sensory-Somatic Nervous System Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009291,Increased Endorphin Activity,PE
N0000009501,Increased Peripheral Nervous System Endorphin Activity,PE
N0000009570,Increased Sensory-Somatic Nervous System Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009502,Increased Peripheral Nervous System Enkephalin Activity,PE
N0000009571,Increased Sensory-Somatic Nervous System Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009503,Increased Peripheral Nervous System Epinephrine Activity,PE
N0000009572,Increased Sensory-Somatic Nervous System Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009325,Increased GABA Activity,PE
N0000009504,Increased Peripheral Nervous System GABA Activity,PE
N0000009573,Increased Sensory-Somatic Nervous System GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009336,Increased Gastrin Activity,PE
N0000009505,Increased Peripheral Nervous System Gastrin Activity,PE
N0000009574,Increased Sensory-Somatic Nervous System Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009342,Increased Glutamate Activity,PE
N0000009506,Increased Peripheral Nervous System Glutamate Activity,PE
N0000009575,Increased Sensory-Somatic Nervous System Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009343,Increased Glycine Activity,PE
N0000009507,Increased Peripheral Nervous System Glycine Activity,PE
N0000009576,Increased Sensory-Somatic Nervous System Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009508,Increased Peripheral Nervous System Histamine Activity,PE
N0000009577,Increased Sensory-Somatic Nervous System Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009509,Increased Peripheral Nervous System Nerve Growth Factor Activity,PE
N0000009578,Increased Sensory-Somatic Nervous System Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009511,Increased Peripheral Nervous System Nitric Oxide Activity,PE
N0000009579,Increased Sensory-Somatic Nervous System Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009512,Increased Peripheral Nervous System Norepinephrine Activity,PE
N0000009580,Increased Sensory-Somatic Nervous System Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009513,Increased Peripheral Nervous System Organized Electrical Activity,PE
N0000009581,Increased Sensory-Somatic Nervous System Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009514,Increased Peripheral Nervous System Serotonin Activity,PE
N0000009582,Increased Sensory-Somatic Nervous System Serotonin Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009515,Increased Peripheral Nervous System Substance P Activity,PE
N0000009583,Increased Sensory-Somatic Nervous System Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009516,Increased Peripheral Nervous System VIP Activity,PE
N0000009584,Increased Sensory-Somatic Nervous System VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009075,Immunologically Active Molecule Degradation Alteration,PE
N0000009355,Increased Immunologically Active Biogenic Amine Degradation,PE
N0000009358,Increased Immunologically Active Molecule Degradation,PE
N0000009586,Increased Serotonin Degradation,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009076,Immunologically Active Molecule Production Alteration,PE
N0000009356,Increased Immunologically Active Biogenic Amine Production,PE
N0000009359,Increased Immunologically Active Molecule Production,PE
N0000009587,Increased Serotonin Production,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009560,Increased Respiratory Secretions,PE
N0000009588,Increased Nasal and Sinus Secretions,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009836,Respiratory Secretion Alteration,PE
N0000009839,Respiratory/Pulmonary Activity Alteration,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009048,GI Motility Alteration,PE
N0000009329,Increased GI Motility,PE
N0000009589,Increased Small Intestinal Motility,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009330,Increased GI Smooth Muscle Tone,PE
N0000009590,Increased Small Intestinal Muscle Tone,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010268,Smooth Muscle Tone Alteration,PE
N0000175642,Autonomic Nervous System Activity Alteration,PE
N0000175725,Peripheral Nervous System Activity Alteration,PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009427,Increased Muscular System Acetylcholine Activity,PE
N0000009591,Increased Smooth Muscle Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009428,Increased Muscular System Aspartate Activity,PE
N0000009592,Increased Smooth Muscle Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009429,Increased Muscular System Brain Derived Neurotropic Activity,PE
N0000009593,Increased Smooth Muscle Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009430,Increased Muscular System CCK Activity,PE
N0000009594,Increased Smooth Muscle CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009431,Increased Muscular System Disorganized Electrical Activity,PE
N0000009595,Increased Smooth Muscle Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009282,Increased Dopamine Activity,PE
N0000009432,Increased Muscular System Dopamine Activity,PE
N0000009596,Increased Smooth Muscle Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009433,Increased Muscular System Dynorphin Activity,PE
N0000009597,Increased Smooth Muscle Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009291,Increased Endorphin Activity,PE
N0000009434,Increased Muscular System Endorphin Activity,PE
N0000009598,Increased Smooth Muscle Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009435,Increased Muscular System Enkephalin Activity,PE
N0000009599,Increased Smooth Muscle Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009436,Increased Muscular System Epinephrine Activity,PE
N0000009600,Increased Smooth Muscle Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009325,Increased GABA Activity,PE
N0000009437,Increased Muscular System GABA Activity,PE
N0000009601,Increased Smooth Muscle GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009336,Increased Gastrin Activity,PE
N0000009438,Increased Muscular System Gastrin Activity,PE
N0000009602,Increased Smooth Muscle Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009342,Increased Glutamate Activity,PE
N0000009439,Increased Muscular System Glutamate Activity,PE
N0000009603,Increased Smooth Muscle Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009343,Increased Glycine Activity,PE
N0000009440,Increased Muscular System Glycine Activity,PE
N0000009604,Increased Smooth Muscle Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009441,Increased Muscular System Histamine Activity,PE
N0000009605,Increased Smooth Muscle Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009442,Increased Muscular System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009606,Increased Smooth Muscle Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009443,Increased Muscular System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009607,Increased Smooth Muscle Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009444,Increased Muscular System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009608,Increased Smooth Muscle Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009445,Increased Muscular System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009609,Increased Smooth Muscle Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009446,Increased Muscular System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009610,Increased Smooth Muscle Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009447,Increased Muscular System Serotonin Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009611,Increased Smooth Muscle Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009448,Increased Muscular System Substance P Activity,PE
N0000009612,Increased Smooth Muscle Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009449,Increased Muscular System VIP Activity,PE
N0000009613,Increased Smooth Muscle VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009614,Increased Somatostatin (SRIF) Activity,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009848,Somatostatin Activity Alteration,PE
N0000009849,Somatostatin Alteration,PE
N0000009036,Endocrine Activity Alteration,PE
N0000009072,Hypothalamic Endocrine Activity Alteration,PE
N0000009615,Increased Somatostatin (SRIF) Secretion,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009849,Somatostatin Alteration,PE
N0000009850,Somatostatin Secretion Alteration,PE
N0000009616,Increased Sperm Motility,PE
N0000009742,Male Reproductive System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009833,Reproductive System Activity Alteration,PE
N0000009852,Sperm Alteration,PE
N0000009853,Sperm Motility Alteration,PE
N0000009022,Digestive/GI System Activity Alteration,PE
N0000009049,GI Smooth Muscle Tone Alteration,PE
N0000009330,Increased GI Smooth Muscle Tone,PE
N0000009617,Increased Sphincter of Odi Tone,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000010268,Smooth Muscle Tone Alteration,PE
N0000175642,Autonomic Nervous System Activity Alteration,PE
N0000175725,Peripheral Nervous System Activity Alteration,PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009178,Increased Central Nervous System Acetylcholine Activity,PE
N0000009618,Increased Spinal Cord Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009179,Increased Central Nervous System Aspartate Activity,PE
N0000009619,Increased Spinal Cord Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009180,Increased Central Nervous System Brain Derived Neurotropic Activity,PE
N0000009620,Increased Spinal Cord Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009181,Increased Central Nervous System CCK Activity,PE
N0000009621,Increased Spinal Cord CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009182,Increased Central Nervous System Disorganized Electrical Activity,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009622,Increased Spinal Cord Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009183,Increased Central Nervous System Dopamine Activity,PE
N0000009282,Increased Dopamine Activity,PE
N0000009623,Increased Spinal Cord Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009184,Increased Central Nervous System Dynorphin Activity,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009624,Increased Spinal Cord Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009185,Increased Central Nervous System Endorphin Activity,PE
N0000009291,Increased Endorphin Activity,PE
N0000009625,Increased Spinal Cord Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009186,Increased Central Nervous System Enkephalin Activity,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009626,Increased Spinal Cord Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009187,Increased Central Nervous System Epinephrine Activity,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009627,Increased Spinal Cord Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009188,Increased Central Nervous System GABA Activity,PE
N0000009325,Increased GABA Activity,PE
N0000009628,Increased Spinal Cord GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009189,Increased Central Nervous System Gastrin Activity,PE
N0000009336,Increased Gastrin Activity,PE
N0000009629,Increased Spinal Cord Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009190,Increased Central Nervous System Glutamate Activity,PE
N0000009342,Increased Glutamate Activity,PE
N0000009630,Increased Spinal Cord Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009191,Increased Central Nervous System Glycine Activity,PE
N0000009343,Increased Glycine Activity,PE
