concept_code,concept_name,class_type,concept_class_id,standard_concept
D018225,"Neoplasms, Fibroepithelial",DISEASE,SubClass,C
D018226,Fibroadenoma,DISEASE,Leaf,C
D018227,"Sarcoma, Clear Cell",DISEASE,Leaf,C
D018228,"Sarcoma, Small Cell",DISEASE,Leaf,C
D018229,Angiomyoma,DISEASE,Leaf,C
D018230,"Leiomyoma, Epithelioid",DISEASE,Leaf,C
D018231,Leiomyomatosis,DISEASE,Leaf,C
D018232,"Rhabdomyosarcoma, Alveolar",DISEASE,Leaf,C
D018233,"Rhabdomyosarcoma, Embryonal",DISEASE,Leaf,C
D018234,"Sarcoma, Alveolar Soft Part",DISEASE,Leaf,C
D018235,Smooth Muscle Tumor,DISEASE,Leaf,C
D018236,"Carcinoma, Embryonal",DISEASE,Leaf,C
D018237,Germinoma,DISEASE,SubClass,C
D018238,Gonadoblastoma,DISEASE,Leaf,C
D018239,Seminoma,DISEASE,Leaf,C
D018240,Endodermal Sinus Tumor,DISEASE,Leaf,C
D018241,"Neuroectodermal Tumors, Primitive, Peripheral",DISEASE,SubClass,C
D018242,"Neuroectodermal Tumors, Primitive",DISEASE,SubClass,C
D018243,Teratocarcinoma,DISEASE,Leaf,C
D018245,"Trophoblastic Tumor, Placental Site",DISEASE,Leaf,C
D018246,Adrenocortical Adenoma,DISEASE,Leaf,C
D018248,"Adenoma, Liver Cell",DISEASE,Leaf,C
D018249,"Adenoma, Oxyphilic",DISEASE,Leaf,C
D018250,Acrospiroma,DISEASE,Leaf,C
D018251,Hidrocystoma,DISEASE,Leaf,C
D018252,Syringoma,DISEASE,Leaf,C
D018253,"Adenoma, Villous",DISEASE,Leaf,C
D018254,Adenomatoid Tumor,DISEASE,Leaf,C
D018255,"Adenomatosis, Pulmonary",DISEASE,Leaf,C
D018256,Adenomatous Polyps,DISEASE,SubClass,C
D018261,"Mesothelioma, Cystic",DISEASE,Leaf,C
D018262,"Adenocarcinoma, Clear Cell",DISEASE,Leaf,C
D018263,"Adenocarcinoma, Follicular",DISEASE,SubClass,C
D018265,"Carcinoma, Papillary, Follicular",DISEASE,Leaf,C
D018266,"Adenocarcinoma, Sebaceous",DISEASE,Leaf,C
D018267,"Carcinoma, Acinar Cell",DISEASE,Leaf,C
D018268,Adrenocortical Carcinoma,DISEASE,Leaf,C
D018269,"Carcinoma, Endometrioid",DISEASE,Leaf,C
D018270,"Carcinoma, Ductal, Breast",DISEASE,Leaf,C
D018273,"Carcinoma, Islet Cell",DISEASE,SubClass,C
D018275,"Carcinoma, Lobular",DISEASE,Leaf,C
D018276,"Carcinoma, Medullary",DISEASE,Leaf,C
D018277,"Carcinoma, Mucoepidermoid",DISEASE,Leaf,C
D018278,"Carcinoma, Neuroendocrine",DISEASE,SubClass,C
D018279,"Carcinoma, Signet Ring Cell",DISEASE,SubClass,C
D018280,"Carcinoma, Skin Appendage",DISEASE,Leaf,C
D018281,Cholangiocarcinoma,DISEASE,SubClass,C
D018282,"Cystadenocarcinoma, Mucinous",DISEASE,Leaf,C
D018283,"Cystadenocarcinoma, Papillary",DISEASE,Leaf,C
D018284,"Cystadenocarcinoma, Serous",DISEASE,Leaf,C
D018285,Klatskin Tumor,DISEASE,Leaf,C
D018286,"Carcinoma, Giant Cell",DISEASE,Leaf,C
D018287,"Carcinoma, Large Cell",DISEASE,Leaf,C
D018288,"Carcinoma, Small Cell",DISEASE,Leaf,C
D018289,"Carcinoma, Verrucous",DISEASE,SubClass,C
D018290,Cervical Intraepithelial Neoplasia,DISEASE,Leaf,C
D018291,"Cystadenoma, Mucinous",DISEASE,Leaf,C
D018292,"Cystadenoma, Papillary",DISEASE,Leaf,C
D018293,"Cystadenoma, Serous",DISEASE,Leaf,C
D018294,"Neoplasms, Adnexal and Skin Appendage",DISEASE,SubClass,C
D018295,"Neoplasms, Basal Cell",DISEASE,SubClass,C
D018296,Pilomatrixoma,DISEASE,Leaf,C
D018297,"Neoplasms, Cystic, Mucinous, and Serous",DISEASE,SubClass,C
D018298,Mucoepidermoid Tumor,DISEASE,Leaf,C
D018299,"Neoplasms, Ductal, Lobular, and Medullary",DISEASE,SubClass,C
D018300,"Papilloma, Intraductal",DISEASE,Leaf,C
D018301,"Neoplasms, Mesothelial",DISEASE,SubClass,C
D018302,"Neoplasms, Neuroepithelial",DISEASE,SubClass,C
D018303,Ganglioglioma,DISEASE,Leaf,C
D018304,"Esthesioneuroblastoma, Olfactory",DISEASE,Leaf,C
D018305,Ganglioneuroblastoma,DISEASE,Leaf,C
D018306,Neurocytoma,DISEASE,Leaf,C
D018307,"Neoplasms, Squamous Cell",DISEASE,SubClass,C
D018308,"Papilloma, Inverted",DISEASE,Leaf,C
D018309,"Neoplasms, Gonadal Tissue",DISEASE,SubClass,C
D018310,Sertoli-Leydig Cell Tumor,DISEASE,SubClass,C
D018311,Luteoma,DISEASE,Leaf,C
D018312,Sex Cord-Gonadal Stromal Tumors,DISEASE,SubClass,C
D018315,"Glioma, Subependymal",DISEASE,Leaf,C
D018316,Gliosarcoma,DISEASE,Leaf,C
D018317,Nerve Sheath Neoplasms,DISEASE,SubClass,C
D018318,"Neurofibroma, Plexiform",DISEASE,Leaf,C
D018319,Neurofibrosarcoma,DISEASE,Leaf,C
D018321,Neurothekeoma,DISEASE,Leaf,C
D018322,Angiofibroma,DISEASE,Leaf,C
D018323,"Hemangioendothelioma, Epithelioid",DISEASE,Leaf,C
D018324,"Hemangioma, Capillary",DISEASE,SubClass,C
D018325,Hemangioblastoma,DISEASE,Leaf,C
D018326,Nevi and Melanomas,DISEASE,SubClass,C
D018327,Hutchinson's Melanotic Freckle,DISEASE,Leaf,C
D018328,"Melanoma, Amelanotic",DISEASE,Leaf,C
D018329,"Nevus, Blue",DISEASE,Leaf,C
D018330,"Nevus, Intradermal",DISEASE,Leaf,C
D018331,"Nevus, Spindle Cell",DISEASE,SubClass,C
D018332,"Nevus, Epithelioid and Spindle Cell",DISEASE,Leaf,C
D018333,"Odontogenic Cyst, Calcifying",DISEASE,Leaf,C
D018335,Rhabdoid Tumor,DISEASE,Leaf,C
D018344,"T-Lymphocytopenia, Idiopathic CD4-Positive",DISEASE,Leaf,C
D018347,Hepadnaviridae Infections,DISEASE,SubClass,C
D018352,Coronavirus Infections,DISEASE,SubClass,C
D018353,Rhabdoviridae Infections,DISEASE,SubClass,C
D018354,Alphavirus Infections,DISEASE,SubClass,C
D018355,Rubivirus Infections,DISEASE,SubClass,C
D018357,Respiratory Syncytial Virus Infections,DISEASE,Leaf,C
D018358,Neuroendocrine Tumors,DISEASE,SubClass,C
D018365,"Neoplasm, Residual",DISEASE,Leaf,C
D018366,"Vasculitis, Leukocytoclastic, Cutaneous",DISEASE,Leaf,C
D018370,Leukocyte-Adhesion Deficiency Syndrome,DISEASE,Leaf,C
D018375,Neutrophil Activation,DISEASE,Leaf,C
D018376,Cardiovascular Abnormalities,DISEASE,SubClass,C
D018382,Thyroid Hormone Resistance Syndrome,DISEASE,Leaf,C
D018404,Isochromosomes,DISEASE,Leaf,C
D018409,Foot Injuries,DISEASE,SubClass,C
D018410,"Pneumonia, Bacterial",DISEASE,SubClass,C
D018419,Primate Diseases,DISEASE,SubClass,C
D018420,Ape Diseases,DISEASE,Leaf,C
D018424,"Cholesteatoma, Middle Ear",DISEASE,Leaf,C
D018437,Brown-Sequard Syndrome,DISEASE,Leaf,C
D018438,Blue Toe Syndrome,DISEASE,Leaf,C
D018442,"Lymphoma, B-Cell, Marginal Zone",DISEASE,Leaf,C
D018450,Disease Progression,DISEASE,SubClass,C
D018451,"Homosexuality, Male",DISEASE,Leaf,C
D018452,"Homosexuality, Female",DISEASE,Leaf,C
D018454,Spouses,DISEASE,Leaf,C
D018455,Protein S Deficiency,DISEASE,Leaf,C
D018457,"Placenta, Retained",DISEASE,Leaf,C
D018458,Persistent Vegetative State,DISEASE,Leaf,C
D018459,Lichen Sclerosus et Atrophicus,DISEASE,Leaf,C
D018460,"Fractures, Comminuted",DISEASE,Leaf,C
D018461,Soft Tissue Infections,DISEASE,Leaf,C
D018467,"Positive-Pressure Respiration, Intrinsic",DISEASE,Leaf,C
D018476,Hypokinesia,DISEASE,Leaf,C
D018487,"Ventricular Dysfunction, Left",DISEASE,SubClass,C
D018488,"Bone Demineralization, Pathologic",DISEASE,SubClass,C
D018489,Space Motion Sickness,DISEASE,Leaf,C
D018496,Hyperoxia,DISEASE,Leaf,C
D018497,"Ventricular Dysfunction, Right",DISEASE,Leaf,C
D018500,"Diabetes Insipidus, Nephrogenic",DISEASE,Leaf,C
D018512,Parasitemia,DISEASE,Leaf,C
D018549,Cryptogenic Organizing Pneumonia,DISEASE,Leaf,C
D018566,"Pregnancy, High-Risk",DISEASE,Leaf,C
D018567,"Breast Neoplasms, Male",DISEASE,Leaf,C
D018589,Gastroparesis,DISEASE,Leaf,C
D018601,King's Evil,DISEASE,Leaf,C
D018602,Milk Sickness,DISEASE,Leaf,C
D018614,Sweating Sickness,DISEASE,Leaf,C
D018630,"Vitreoretinopathy, Proliferative",DISEASE,Leaf,C
D018633,Pulmonary Atresia,DISEASE,Leaf,C
D018636,Hypoplastic Left Heart Syndrome,DISEASE,Leaf,C
D018640,Stomatognathic System Abnormalities,DISEASE,SubClass,C
D018658,Ventricular Septal Rupture,DISEASE,Leaf,C
D018677,Tooth Injuries,DISEASE,SubClass,C
D018701,Mononegavirales Infections,DISEASE,SubClass,C
D018702,Filoviridae Infections,DISEASE,SubClass,C
D018730,Infant Behavior,DISEASE,Leaf,C
D018746,Systemic Inflammatory Response Syndrome,DISEASE,SubClass,C
D018754,Ventricular Dysfunction,DISEASE,SubClass,C
D018761,Multiple Endocrine Neoplasia Type 1,DISEASE,Leaf,C
D018771,Arthralgia,DISEASE,SubClass,C
D018777,Multiple Chemical Sensitivity,DISEASE,Leaf,C
D018778,Hantavirus Infections,DISEASE,SubClass,C
D018781,Tension-Type Headache,DISEASE,Leaf,C
D018783,"Impotence, Vasculogenic",DISEASE,Leaf,C
D018784,Abdominal Abscess,DISEASE,SubClass,C
D018785,Tricuspid Atresia,DISEASE,Leaf,C
D018792,"Encephalitis, Viral",DISEASE,SubClass,C
D018798,"Anemia, Iron-Deficiency",DISEASE,Leaf,C
D018804,Hantavirus Pulmonary Syndrome,DISEASE,Leaf,C
D018805,Sepsis,DISEASE,SubClass,C
D018813,Multiple Endocrine Neoplasia Type 2a,DISEASE,Leaf,C
D018814,Multiple Endocrine Neoplasia Type 2b,DISEASE,Leaf,C
D018827,"Carcinoma, Lewis Lung",DISEASE,Leaf,C
D018856,"Cystitis, Interstitial",DISEASE,Leaf,C
D018860,Sneddon Syndrome,DISEASE,Leaf,C
D018873,Pregnancy Rate,DISEASE,Leaf,C
D018876,Environmental Illness,DISEASE,SubClass,C
D018877,Sick Building Syndrome,DISEASE,Leaf,C
D018879,Ventricular Premature Complexes,DISEASE,Leaf,C
D018880,Atrial Premature Complexes,DISEASE,Leaf,C
D018882,Heat Stress Disorders,DISEASE,SubClass,C
D018883,Heat Stroke,DISEASE,SubClass,C
D018886,"Aphasia, Conduction",DISEASE,Leaf,C
D018887,Landau-Kleffner Syndrome,DISEASE,Leaf,C
D018888,"Aphasia, Primary Progressive",DISEASE,SubClass,C
D018901,Peroxisomal Disorders,DISEASE,SubClass,C
D018902,"Chondrodysplasia Punctata, Rhizomelic",DISEASE,Leaf,C
D018908,Muscle Weakness,DISEASE,Leaf,C
D018917,"Optic Neuropathy, Ischemic",DISEASE,Leaf,C
D018921,Leukostasis,DISEASE,Leaf,C
D018923,Persian Gulf Syndrome,DISEASE,Leaf,C
D018928,"Immunity, Mucosal",DISEASE,Leaf,C
D018934,Fournier Gangrene,DISEASE,Leaf,C
D018979,"Myositis, Inclusion Body",DISEASE,Leaf,C
D018980,Williams Syndrome,DISEASE,Leaf,C
D018981,Congenital Disorders of Glycosylation,DISEASE,Leaf,C
D019042,Muscle Neoplasms,DISEASE,Leaf,C
D019043,Vascular Neoplasms,DISEASE,Leaf,C
D019046,Bone Marrow Neoplasms,DISEASE,SubClass,C
D019048,Prostatic Intraepithelial Neoplasia,DISEASE,Leaf,C
D019052,"Depression, Postpartum",DISEASE,Leaf,C
D019053,HIV Enteropathy,DISEASE,Leaf,C
D019066,Facies,DISEASE,Leaf,C
D019067,Antibody-Dependent Enhancement,DISEASE,Leaf,C
D019070,Cell Lineage,DISEASE,Leaf,C
D019080,Cafe-au-Lait Spots,DISEASE,Leaf,C
D019082,Smith-Lemli-Opitz Syndrome,DISEASE,Leaf,C
D019102,"Infant, Very Low Birth Weight",DISEASE,SubClass,C
D019106,Postoperative Hemorrhage,DISEASE,SubClass,C
D019115,"Fasciitis, Necrotizing",DISEASE,Leaf,C
D019121,Burkholderia Infections,DISEASE,SubClass,C
D019139,Tumor Escape,DISEASE,Leaf,C
D019142,"Hemorrhagic Fever, Ebola",DISEASE,Leaf,C
D019150,Neuroaxonal Dystrophies,DISEASE,SubClass,C
D019189,Iron Metabolism Disorders,DISEASE,SubClass,C
D019190,Iron Overload,DISEASE,SubClass,C
D019214,Gingival Overgrowth,DISEASE,SubClass,C
D019217,Tooth Attrition,DISEASE,Leaf,C
D019226,Oral Ulcer,DISEASE,Leaf,C
D019247,HIV Wasting Syndrome,DISEASE,Leaf,C
D019260,Expressed Emotion,DISEASE,Leaf,C
D019263,Dysthymic Disorder,DISEASE,Leaf,C
D019280,Branchio-Oto-Renal Syndrome,DISEASE,Leaf,C
D019282,Wasting Syndrome,DISEASE,SubClass,C
D019283,"Pancreatitis, Acute Necrotizing",DISEASE,Leaf,C
D019292,Skull Base Neoplasms,DISEASE,Leaf,C
D019294,"Xanthomatosis, Cerebrotendinous",DISEASE,Leaf,C
D019305,"Epilepsy, Rolandic",DISEASE,Leaf,C
D019310,Pseudolymphoma,DISEASE,Leaf,C
D019315,Retrobulbar Hemorrhage,DISEASE,Leaf,C
D019318,Porcine Reproductive and Respiratory Syndrome,DISEASE,Leaf,C
D019320,"Embolism, Paradoxical",DISEASE,Leaf,C
D019337,Hematologic Neoplasms,DISEASE,SubClass,C
D019339,Port-Wine Stain,DISEASE,Leaf,C
D019349,Roseolovirus Infections,DISEASE,SubClass,C
D019350,Astroviridae Infections,DISEASE,Leaf,C
D019351,Rubulavirus Infections,DISEASE,SubClass,C
D019446,Endotoxemia,DISEASE,Leaf,C
D019449,Pouchitis,DISEASE,Leaf,C
D019457,Chromosome Breakage,DISEASE,Leaf,C
D019462,"Syncope, Vasovagal",DISEASE,Leaf,C
D019465,Craniofacial Abnormalities,DISEASE,SubClass,C
D019512,"Pancreatitis, Alcoholic",DISEASE,Leaf,C
D019522,Vaginal Discharge,DISEASE,SubClass,C
D019529,Sexuality,DISEASE,SubClass,C
D019534,Shoulder Impingement Syndrome,DISEASE,Leaf,C
D019547,Neck Pain,DISEASE,Leaf,C
D019553,"Tooth, Nonvital",DISEASE,Leaf,C
D019555,Physician-Nurse Relations,DISEASE,Leaf,C
D019557,"Dermatitis, Perioral",DISEASE,Leaf,C
D019559,Capillary Leak Syndrome,DISEASE,Leaf,C
D019567,Back Injuries,DISEASE,SubClass,C
D019568,"Lung, Hyperlucent",DISEASE,Leaf,C
D019569,Hemifacial Spasm,DISEASE,Leaf,C
D019571,Arrhythmogenic Right Ventricular Dysplasia,DISEASE,Leaf,C
D019572,Retinal Neoplasms,DISEASE,SubClass,C
D019574,Optic Nerve Neoplasms,DISEASE,SubClass,C
D019575,"Blindness, Cortical",DISEASE,Leaf,C
D019578,Multiple System Atrophy,DISEASE,SubClass,C
D019584,Hot Flashes,DISEASE,Leaf,C
D019585,Intracranial Hypotension,DISEASE,Leaf,C
D019586,Intracranial Hypertension,DISEASE,SubClass,C
D019588,"Aging, Premature",DISEASE,Leaf,C
D019591,Pseudophakia,DISEASE,Leaf,C
D019595,Severe Dengue,DISEASE,Leaf,C
D019636,Neurodegenerative Diseases,DISEASE,SubClass,C
D019687,Uterine Inversion,DISEASE,Leaf,C
D019693,"Hepatitis, Autoimmune",DISEASE,Leaf,C
D019694,"Hepatitis B, Chronic",DISEASE,Leaf,C
D019698,"Hepatitis C, Chronic",DISEASE,Leaf,C
D019701,"Hepatitis D, Chronic",DISEASE,Leaf,C
D019767,Maxillofacial Abnormalities,DISEASE,SubClass,C
D019773,Epiretinal Membrane,DISEASE,Leaf,C
D019838,Neck Injuries,DISEASE,SubClass,C
D019846,Miller Fisher Syndrome,DISEASE,Leaf,C
D019849,Sex Determination Processes,DISEASE,Leaf,C
D019851,Thrombophilia,DISEASE,SubClass,C
D019867,Anti-Glomerular Basement Membrane Disease,DISEASE,Leaf,C
D019871,Dyskeratosis Congenita,DISEASE,Leaf,C
D019873,Schnitzler Syndrome,DISEASE,Leaf,C
D019896,alpha 1-Antitrypsin Deficiency,DISEASE,Leaf,C
D019954,Neurobehavioral Manifestations,DISEASE,SubClass,C
D019955,Conduct Disorder,DISEASE,Leaf,C
D019956,Stereotypic Movement Disorder,DISEASE,Leaf,C
D019957,Motor Skills Disorders,DISEASE,Leaf,C
D019958,Attention Deficit and Disruptive Behavior Disorders,DISEASE,SubClass,C
D019959,Feeding and Eating Disorders of Childhood,DISEASE,Leaf,C
D019960,Elimination Disorders,DISEASE,SubClass,C
D019962,Reactive Attachment Disorder,DISEASE,Leaf,C
D019964,Mood Disorders,DISEASE,SubClass,C
D019965,Neurocognitive Disorders,DISEASE,SubClass,C
D019966,Substance-Related Disorders,DISEASE,SubClass,C
D019967,Schizophrenia Spectrum and Other Psychotic Disorders,DISEASE,SubClass,C
D019968,Sexual and Gender Disorders,DISEASE,Leaf,C
D019969,Amphetamine-Related Disorders,DISEASE,Leaf,C
D019970,Cocaine-Related Disorders,DISEASE,Leaf,C
D019973,Alcohol-Related Disorders,DISEASE,SubClass,C
D020010,Heterosexuality,DISEASE,Leaf,C
D020016,Activated Protein C Resistance,DISEASE,Leaf,C
D020018,"Sexual Dysfunctions, Psychological",DISEASE,SubClass,C
D020019,Neurocysticercosis,DISEASE,Leaf,C
D020022,Genetic Predisposition to Disease,DISEASE,SubClass,C
D020031,Epstein-Barr Virus Infections,DISEASE,SubClass,C
D020042,Histiocytic Necrotizing Lymphadenitis,DISEASE,Leaf,C
D020047,Rectocele,DISEASE,Leaf,C
D020065,Hepatopulmonary Syndrome,DISEASE,Leaf,C
D020069,Shoulder Pain,DISEASE,Leaf,C
D020070,Cervical Ripening,DISEASE,Leaf,C
D020073,Gravidity,DISEASE,Leaf,C
D020078,Neurogenic Inflammation,DISEASE,Leaf,C
D020083,Acquired Hyperostosis Syndrome,DISEASE,Leaf,C
D020096,Zygomycosis,DISEASE,SubClass,C
D020101,Acrosome Reaction,DISEASE,Leaf,C
D020132,"Anticipation, Genetic",DISEASE,Leaf,C
D020138,Hyperhomocysteinemia,DISEASE,SubClass,C
D020139,Gastroschisis,DISEASE,Leaf,C
D020140,"Lysosomal Storage Diseases, Nervous System",DISEASE,SubClass,C
D020141,Hemostatic Disorders,DISEASE,SubClass,C
D020143,"Gangliosidoses, GM2",DISEASE,SubClass,C
D020144,Basal Ganglia Cerebrovascular Disease,DISEASE,SubClass,C
D020145,Basal Ganglia Hemorrhage,DISEASE,SubClass,C
D020146,Putaminal Hemorrhage,DISEASE,Leaf,C
D020147,Coagulation Protein Disorders,DISEASE,SubClass,C
D020149,Manganese Poisoning,DISEASE,Leaf,C
D020150,Chorea Gravidarum,DISEASE,Leaf,C
D020151,Protein C Deficiency,DISEASE,Leaf,C
D020152,Antithrombin III Deficiency,DISEASE,Leaf,C
D020157,"Amino Acid Transport Disorders, Inborn",DISEASE,SubClass,C
D020158,"Hyperglycinemia, Nonketotic",DISEASE,Leaf,C
D020159,Citrullinemia,DISEASE,Leaf,C
D020162,Hyperargininemia,DISEASE,Leaf,C
D020163,Ornithine Carbamoyltransferase Deficiency Disease,DISEASE,Leaf,C
D020165,Carbamoyl-Phosphate Synthase I Deficiency Disease,DISEASE,Leaf,C
D020167,Hyperlysinemias,DISEASE,Leaf,C
D020176,Tyrosinemias,DISEASE,Leaf,C
D020177,Idiopathic Hypersomnia,DISEASE,Leaf,C
D020178,"Sleep Disorders, Circadian Rhythm",DISEASE,SubClass,C
D020179,Jet Lag Syndrome,DISEASE,Leaf,C
D020181,"Sleep Apnea, Obstructive",DISEASE,SubClass,C
D020182,"Sleep Apnea, Central",DISEASE,Leaf,C
D020183,Nocturnal Paroxysmal Dystonia,DISEASE,Leaf,C
D020184,Night Terrors,DISEASE,Leaf,C
D020186,Sleep Bruxism,DISEASE,Leaf,C
D020187,REM Sleep Behavior Disorder,DISEASE,Leaf,C
D020188,Sleep Paralysis,DISEASE,Leaf,C
D020189,Nocturnal Myoclonus Syndrome,DISEASE,Leaf,C
D020190,"Myoclonic Epilepsy, Juvenile",DISEASE,Leaf,C
D020191,"Myoclonic Epilepsies, Progressive",DISEASE,SubClass,C
D020192,Lafora Disease,DISEASE,Leaf,C
D020194,Unverricht-Lundborg Syndrome,DISEASE,Leaf,C
D020195,"Epilepsy, Reflex",DISEASE,Leaf,C
D020196,"Trauma, Nervous System",DISEASE,SubClass,C
D020197,"Head Injuries, Penetrating",DISEASE,Leaf,C
D020198,"Intracranial Hemorrhage, Traumatic",DISEASE,SubClass,C
D020199,"Hematoma, Subdural, Acute",DISEASE,Leaf,C
D020200,"Hematoma, Subdural, Chronic",DISEASE,Leaf,C
D020201,"Brain Hemorrhage, Traumatic",DISEASE,SubClass,C
D020202,"Cerebral Hemorrhage, Traumatic",DISEASE,Leaf,C
D020203,"Brain Stem Hemorrhage, Traumatic",DISEASE,Leaf,C
D020204,"Skull Fracture, Depressed",DISEASE,Leaf,C
D020205,"Skull Fracture, Basilar",DISEASE,Leaf,C
D020206,"Subarachnoid Hemorrhage, Traumatic",DISEASE,Leaf,C
D020207,"Coma, Post-Head Injury",DISEASE,Leaf,C
D020208,"Brain Injury, Chronic",DISEASE,SubClass,C
D020209,Cranial Nerve Injuries,DISEASE,SubClass,C
D020210,Central Cord Syndrome,DISEASE,Leaf,C
D020211,Autonomic Dysreflexia,DISEASE,Leaf,C
D020212,Carotid Artery Injuries,DISEASE,SubClass,C
D020214,Cerebrovascular Trauma,DISEASE,SubClass,C
D020215,"Carotid Artery, Internal, Dissection",DISEASE,Leaf,C
D020216,Carotid-Cavernous Sinus Fistula,DISEASE,Leaf,C
D020217,Vertebral Artery Dissection,DISEASE,Leaf,C
D020220,Facial Nerve Injuries,DISEASE,Leaf,C
D020221,Optic Nerve Injuries,DISEASE,SubClass,C
D020222,Abducens Nerve Injury,DISEASE,Leaf,C
D020225,Sagittal Sinus Thrombosis,DISEASE,Leaf,C
D020226,Cavernous Sinus Thrombosis,DISEASE,Leaf,C
D020227,Lateral Sinus Thrombosis,DISEASE,Leaf,C
D020230,Serotonin Syndrome,DISEASE,Leaf,C
D020232,Kluver-Bucy Syndrome,DISEASE,Leaf,C
D020233,"Gait Disorders, Neurologic",DISEASE,SubClass,C
D020234,Gait Ataxia,DISEASE,Leaf,C
D020235,Gait Apraxia,DISEASE,Leaf,C
D020236,"Amnesia, Transient Global",DISEASE,Leaf,C
D020237,"Alexia, Pure",DISEASE,Leaf,C
D020238,Prosopagnosia,DISEASE,Leaf,C
D020240,"Apraxia, Ideomotor",DISEASE,Leaf,C
D020241,"Encephalomyelitis, Western Equine",DISEASE,Leaf,C
D020242,"Encephalomyelitis, Eastern Equine",DISEASE,Leaf,C
D020243,"Infarction, Anterior Cerebral Artery",DISEASE,Leaf,C
D020244,"Infarction, Middle Cerebral Artery",DISEASE,Leaf,C
D020246,Venous Thrombosis,DISEASE,SubClass,C
D020250,Postoperative Nausea and Vomiting,DISEASE,Leaf,C
D020252,Gastric Antral Vascular Ectasia,DISEASE,Leaf,C
D020254,Tooth Ankylosis,DISEASE,Leaf,C
D020255,Vitreous Detachment,DISEASE,Leaf,C
D020256,Choroidal Neovascularization,DISEASE,Leaf,C
D020257,Ventricular Remodeling,DISEASE,Leaf,C
D020258,Neurotoxicity Syndromes,DISEASE,SubClass,C
D020260,"Heavy Metal Poisoning, Nervous System",DISEASE,SubClass,C
D020261,Arsenic Poisoning,DISEASE,Leaf,C
D020262,"Mercury Poisoning, Nervous System",DISEASE,SubClass,C
D020263,"Lead Poisoning, Nervous System",DISEASE,SubClass,C
D020264,"Lead Poisoning, Nervous System, Childhood",DISEASE,Leaf,C
D020265,"Lead Poisoning, Nervous System, Adult",DISEASE,Leaf,C
D020267,MPTP Poisoning,DISEASE,Leaf,C
D020268,"Alcohol-Induced Disorders, Nervous System",DISEASE,SubClass,C
D020269,Alcoholic Neuropathy,DISEASE,Leaf,C
D020270,Alcohol Withdrawal Seizures,DISEASE,Leaf,C
D020271,"Heredodegenerative Disorders, Nervous System",DISEASE,SubClass,C
D020274,Autoimmune Diseases of the Nervous System,DISEASE,SubClass,C
D020275,Guillain-Barre Syndrome,DISEASE,SubClass,C
D020277,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",DISEASE,Leaf,C
D020278,"Demyelinating Autoimmune Diseases, CNS",DISEASE,SubClass,C
D020279,Hereditary Central Nervous System Demyelinating Diseases,DISEASE,SubClass,C
D020288,"Papilloma, Choroid Plexus",DISEASE,Leaf,C
D020293,"Vasculitis, Central Nervous System",DISEASE,SubClass,C
D020294,"Myasthenic Syndromes, Congenital",DISEASE,Leaf,C
D020295,Brain Stem Neoplasms,DISEASE,SubClass,C
D020299,"Intracranial Hemorrhage, Hypertensive",DISEASE,Leaf,C
D020300,Intracranial Hemorrhages,DISEASE,SubClass,C
D020301,"Vasospasm, Intracranial",DISEASE,Leaf,C
D020306,"Tuberculosis, Central Nervous System",DISEASE,SubClass,C
D020314,Central Nervous System Fungal Infections,DISEASE,SubClass,C
D020315,Latex Hypersensitivity,DISEASE,Leaf,C
D020323,Tics,DISEASE,Leaf,C
D020324,"Amnesia, Anterograde",DISEASE,Leaf,C
D020325,Migraine with Aura,DISEASE,Leaf,C
D020326,Migraine without Aura,DISEASE,Leaf,C
D020329,Essential Tremor,DISEASE,Leaf,C
D020330,Bell Palsy,DISEASE,Leaf,C
D020331,Mobius Syndrome,DISEASE,Leaf,C
D020333,Tolosa-Hunt Syndrome,DISEASE,Leaf,C
D020335,Paraparesis,DISEASE,SubClass,C
D020336,"Paraparesis, Spastic",DISEASE,Leaf,C
D020338,Vestibular Neuronitis,DISEASE,Leaf,C
D020339,Optic Nerve Glioma,DISEASE,Leaf,C
D020340,Tobacco Use Cessation,DISEASE,Leaf,C
D020343,Hypertensive Encephalopathy,DISEASE,SubClass,C
D020345,"Enterocolitis, Necrotizing",DISEASE,Leaf,C
D020347,Lithiasis,DISEASE,Leaf,C
D020350,Graft vs Tumor Effect,DISEASE,SubClass,C
D020361,"Paraneoplastic Syndromes, Nervous System",DISEASE,SubClass,C
D020362,Paraneoplastic Cerebellar Degeneration,DISEASE,Leaf,C
D020363,Limbic Encephalitis,DISEASE,Leaf,C
D020364,Paraneoplastic Polyneuropathy,DISEASE,Leaf,C
D020370,"Osteoarthritis, Knee",DISEASE,Leaf,C
D020371,Pelizaeus-Merzbacher Disease,DISEASE,Leaf,C
D020377,Self Efficacy,DISEASE,Leaf,C
D020385,Myokymia,DISEASE,Leaf,C
D020386,Isaacs Syndrome,DISEASE,Leaf,C
D020388,"Muscular Dystrophy, Duchenne",DISEASE,Leaf,C
D020389,"Muscular Dystrophy, Emery-Dreifuss",DISEASE,SubClass,C
D020391,"Muscular Dystrophy, Facioscapulohumeral",DISEASE,Leaf,C
D020417,"Nystagmus, Congenital",DISEASE,Leaf,C
D020421,Vagus Nerve Diseases,DISEASE,SubClass,C
D020422,Mononeuropathies,DISEASE,SubClass,C
D020423,Median Neuropathy,DISEASE,SubClass,C
