rxcui,name,tty,SourceId,SourceName,Relation,SourceUrl,classId
5084,halcinonide,IN,29058003,Halcinonide-containing product,INDIRECT,http://snomed.info/id/29058003,766779001
50975,histrelin,IN,126198004,Histrelin-containing product,INDIRECT,http://snomed.info/id/126198004,766779001
51428,"insulin aspart, human",IN,388452006,Insulin aspart-containing product,INDIRECT,http://snomed.info/id/388452006,766779001
51499,irinotecan,IN,108783005,Irinotecan-containing product,INDIRECT,http://snomed.info/id/108783005,766779001
519,allopurinol,IN,25246002,Allopurinol-containing product,INDIRECT,http://snomed.info/id/25246002,766779001
52151,lodoxamide,IN,108859008,Lodoxamide-containing product,INDIRECT,http://snomed.info/id/108859008,766779001
52175,losartan,IN,96309000,Losartan-containing product,INDIRECT,http://snomed.info/id/96309000,766779001
525,allylestrenol,IN,325584009,Allylestrenol-containing product,INDIRECT,http://snomed.info/id/325584009,766779001
52769,milrinone,IN,108480007,Milrinone-containing product,INDIRECT,http://snomed.info/id/108480007,766779001
5307,hexoprenaline,IN,704988006,Hexoprenaline-containing product,INDIRECT,http://snomed.info/id/704988006,766779001
5333,histamine,IN,768672006,Histamine-containing product,INDIRECT,http://snomed.info/id/768672006,766779001
53654,nevirapine,IN,108704001,Nevirapine-containing product,INDIRECT,http://snomed.info/id/108704001,766779001
53694,nimesulide,IN,703480002,Nimesulide-containing product,INDIRECT,http://snomed.info/id/703480002,766779001
54236,oxatomide,IN,320759006,Oxatomide-containing product,INDIRECT,http://snomed.info/id/320759006,766779001
54552,perindopril,IN,129486004,Perindopril-containing product,INDIRECT,http://snomed.info/id/129486004,766779001
5464,hyaluronidase,IN,51132001,Hyaluronidase-containing product,INDIRECT,http://snomed.info/id/51132001,766779001
5489,hydrocodone,IN,20320002,Hydrocodone-containing product,INDIRECT,http://snomed.info/id/20320002,766779001
5492,hydrocortisone,IN,16602005,Hydrocortisone-containing product,INDIRECT,http://snomed.info/id/16602005,766779001
55175,propiverine,IN,421592007,Propiverine-containing product,INDIRECT,http://snomed.info/id/421592007,766779001
5542,17-alpha-hydroxyprogesterone,IN,56014002,Hydroxyprogesterone-containing product,INDIRECT,http://snomed.info/id/56014002,766779001
5552,hydroxyurea,IN,56602009,Hydroxyurea-containing product,INDIRECT,http://snomed.info/id/56602009,766779001
5553,hydroxyzine,IN,80165005,Hydroxyzine-containing product,INDIRECT,http://snomed.info/id/80165005,766779001
55672,rifabutin,IN,108684009,Rifabutin-containing product,INDIRECT,http://snomed.info/id/108684009,766779001
56188,sermorelin,IN,109203000,Sermorelin-containing product,INDIRECT,http://snomed.info/id/109203000,766779001
5640,ibuprofen,IN,38268001,Ibuprofen-containing product,INDIRECT,http://snomed.info/id/38268001,766779001
5650,idarubicin,IN,108786002,Idarubicin-containing product,INDIRECT,http://snomed.info/id/108786002,766779001
5657,ifosfamide,IN,108757000,Ifosfamide-containing product,INDIRECT,http://snomed.info/id/108757000,766779001
56570,somatrem,IN,125578008,Somatrem-containing product,INDIRECT,http://snomed.info/id/125578008,766779001
56795,sufentanil,IN,370275005,Sufentanil-containing product,INDIRECT,http://snomed.info/id/370275005,766779001
56946,paclitaxel,IN,67735003,Paclitaxel-containing product,INDIRECT,http://snomed.info/id/67735003,766779001
57048,terlipressin,IN,325927008,Terlipressin-containing product,INDIRECT,http://snomed.info/id/325927008,766779001
57308,topotecan,IN,108779005,Topotecan-containing product,INDIRECT,http://snomed.info/id/108779005,766779001
578033,galsulfase,IN,420241006,Galsulfase-containing product,INDIRECT,http://snomed.info/id/420241006,766779001
5781,indomethacin,IN,60149003,Indomethacin-containing product,INDIRECT,http://snomed.info/id/60149003,766779001
578350,"hyaluronidase, bovine",PIN,786123000,Bovine hyaluronidase-containing product,INDIRECT,http://snomed.info/id/786123000,766779001
5784,indoramin,IN,349913001,Indoramin-containing product,INDIRECT,http://snomed.info/id/349913001,766779001
5879,interferon alfa-2a,IN,108796006,Interferon alfa-2a-containing product,INDIRECT,http://snomed.info/id/108796006,766779001
5880,interferon alfa-2b,IN,108797002,Interferon alfa-2b-containing product,INDIRECT,http://snomed.info/id/108797002,766779001
588250,milnacipran,IN,442542004,Milnacipran-containing product,INDIRECT,http://snomed.info/id/442542004,766779001
5885,interferon type II,IN,136113003,Interferon gamma-containing product,INDIRECT,http://snomed.info/id/136113003,766779001
58939,collagenase,IN,417416003,Collagenase-containing product,INDIRECT,http://snomed.info/id/417416003,766779001
591622,varenicline,IN,420507002,Varenicline-containing product,INDIRECT,http://snomed.info/id/420507002,766779001
593411,sitagliptin,IN,424106006,Sitagliptin-containing product,INDIRECT,http://snomed.info/id/424106006,766779001
595060,ranibizumab,IN,425256004,Ranibizumab-containing product,INDIRECT,http://snomed.info/id/425256004,766779001
596205,ramelteon,IN,419588002,Ramelteon-containing product,INDIRECT,http://snomed.info/id/419588002,766779001
59636,buclizine,IN,61623002,Buclizine-containing product,INDIRECT,http://snomed.info/id/61623002,766779001
59639,atosiban,IN,326166008,Atosiban-containing product,INDIRECT,http://snomed.info/id/326166008,766779001
596554,vildagliptin,IN,428807006,Vildagliptin-containing product,INDIRECT,http://snomed.info/id/428807006,766779001
596723,cerivastatin,IN,108596008,Cerivastatin-containing product,INDIRECT,http://snomed.info/id/108596008,766779001
59695,chlorothen,IN,65092008,Chlorothen-containing product,INDIRECT,http://snomed.info/id/65092008,766779001
59744,interferon alfacon-1,IN,768875005,Interferon alfacon-1-containing product,INDIRECT,http://snomed.info/id/768875005,766779001
59763,stavudine,IN,108690008,Stavudine-containing product,INDIRECT,http://snomed.info/id/108690008,766779001
5981,iproniazid,IN,76962009,Iproniazid-containing product,INDIRECT,http://snomed.info/id/76962009,766779001
59943,imiquimod,IN,108939005,Imiquimod-containing product,INDIRECT,http://snomed.info/id/108939005,766779001
6011,isocarboxazid,IN,29877002,Isocarboxazid-containing product,INDIRECT,http://snomed.info/id/29877002,766779001
60207,dorzolamide,IN,108834004,Dorzolamide-containing product,INDIRECT,http://snomed.info/id/108834004,766779001
6023,isoetharine,IN,386181008,Isoetharine-containing product,INDIRECT,http://snomed.info/id/386181008,766779001
60245,imidapril,IN,426163004,Imidapril-containing product,INDIRECT,http://snomed.info/id/426163004,766779001
6027,isoflurophate,IN,68424007,Isoflurophate-containing product,INDIRECT,http://snomed.info/id/68424007,766779001
60307,entacapone,IN,116116003,Entacapone-containing product,INDIRECT,http://snomed.info/id/116116003,766779001
60451,delmopinol,IN,416652002,Delmopinol-containing product,INDIRECT,http://snomed.info/id/416652002,766779001
6048,inosine pranobex,IN,324757004,Inosine pranobex-containing product,INDIRECT,http://snomed.info/id/324757004,766779001
6054,isoproterenol,IN,57845006,Isoproterenol-containing product,INDIRECT,http://snomed.info/id/57845006,766779001
60548,exenatide,IN,417734003,Exenatide-containing product,INDIRECT,http://snomed.info/id/417734003,766779001
60819,bivalirudin,IN,400610005,Bivalirudin-containing product,INDIRECT,http://snomed.info/id/400610005,766779001
61148,somatropin,IN,129495007,Somatropin-containing product,INDIRECT,http://snomed.info/id/129495007,766779001
612937,interferon alfa-n3,IN,768869001,Interferon alfa-n3-containing product,INDIRECT,http://snomed.info/id/768869001,766779001
6130,ketamine,IN,333847008,Ketamine-containing product,INDIRECT,http://snomed.info/id/333847008,766779001
613391,prasugrel,IN,443312008,Prasugrel-containing product,INDIRECT,http://snomed.info/id/443312008,766779001
6142,ketoprofen,IN,10099000,Ketoprofen-containing product,INDIRECT,http://snomed.info/id/10099000,766779001
614373,deferasirox,IN,417910004,Deferasirox-containing product,INDIRECT,http://snomed.info/id/417910004,766779001
614391,abatacept,IN,421412005,Abatacept-containing product,INDIRECT,http://snomed.info/id/421412005,766779001
61455,mizolastine,IN,320830000,Mizolastine-containing product,INDIRECT,http://snomed.info/id/320830000,766779001
6146,ketotifen,IN,354038002,Ketotifen-containing product,INDIRECT,http://snomed.info/id/354038002,766779001
616739,rotigotine,IN,421915002,Rotigotine-containing product,INDIRECT,http://snomed.info/id/421915002,766779001
61805,nitisinone,IN,385997009,Nitisinone-containing product,INDIRECT,http://snomed.info/id/385997009,766779001
6185,labetalol,IN,46547007,Labetalol-containing product,INDIRECT,http://snomed.info/id/46547007,766779001
619693,peramivir,IN,763542005,Peramivir-containing product,INDIRECT,http://snomed.info/id/763542005,766779001
620,amantadine,IN,51361008,Amantadine-containing product,INDIRECT,http://snomed.info/id/51361008,766779001
620216,maraviroc,IN,427805000,Maraviroc-containing product,INDIRECT,http://snomed.info/id/427805000,766779001
62174,deserpidine,IN,26503009,Deserpidine-containing product,INDIRECT,http://snomed.info/id/26503009,766779001
623,ambenonium,IN,36537006,Ambenonium-containing product,INDIRECT,http://snomed.info/id/36537006,766779001
626,amdinocillin,IN,96063009,Amdinocillin-containing product,INDIRECT,http://snomed.info/id/96063009,766779001
627,amdinocillin pivoxil,IN,96064003,Amdinocillin pivoxil-containing product,INDIRECT,http://snomed.info/id/96064003,766779001
6371,levamisole,IN,54391004,Levamisole-containing product,INDIRECT,http://snomed.info/id/54391004,766779001
6373,levonorgestrel,IN,109032009,Levonorgestrel-containing product,INDIRECT,http://snomed.info/id/109032009,766779001
6375,levodopa,IN,15383004,Levodopa-containing product,INDIRECT,http://snomed.info/id/15383004,766779001
6378,levorphanol,IN,50335004,Levorphanol-containing product,INDIRECT,http://snomed.info/id/50335004,766779001
6384,gonadorelin,IN,325995009,Gonadorelin-containing product,INDIRECT,http://snomed.info/id/325995009,766779001
6387,lidocaine,IN,82573000,Lidocaine-containing product,INDIRECT,http://snomed.info/id/82573000,766779001
6390,lidoflazine,IN,319206000,Lidoflazine-containing product,INDIRECT,http://snomed.info/id/319206000,766779001
640062,regadenoson,IN,433327005,Regadenoson-containing product,INDIRECT,http://snomed.info/id/433327005,766779001
6406,lipase,IN,116535007,Triacylglycerol lipase-containing product,INDIRECT,http://snomed.info/id/116535007,766779001
642274,retapamulin,IN,426825005,Retapamulin-containing product,INDIRECT,http://snomed.info/id/426825005,766779001
644,amiloride,IN,87395005,Amiloride-containing product,INDIRECT,http://snomed.info/id/87395005,766779001
644101,idursulfase,IN,424323009,Idursulfase-containing product,INDIRECT,http://snomed.info/id/424323009,766779001
6446,lisuride,IN,349894007,Lisuride-containing product,INDIRECT,http://snomed.info/id/349894007,766779001
6466,lomustine,IN,40999006,Lomustine-containing product,INDIRECT,http://snomed.info/id/40999006,766779001
6472,lovastatin,IN,386024001,Lovastatin-containing product,INDIRECT,http://snomed.info/id/386024001,766779001
6529,lynestrenol,IN,326328004,Lynestrenol-containing product,INDIRECT,http://snomed.info/id/326328004,766779001
657797,temsirolimus,IN,427299005,Temsirolimus-containing product,INDIRECT,http://snomed.info/id/427299005,766779001
658708,ecallantide,IN,445564003,Ecallantide-containing product,INDIRECT,http://snomed.info/id/445564003,766779001
662281,nilotinib,IN,428468009,Nilotinib-containing product,INDIRECT,http://snomed.info/id/428468009,766779001
66422,strychnine,IN,354051007,Strychnine-containing product,INDIRECT,http://snomed.info/id/354051007,766779001
6673,mecamylamine,IN,73277004,Mecamylamine-containing product,INDIRECT,http://snomed.info/id/73277004,766779001
6674,mechlorethamine,IN,29156002,Mechlorethamine-containing product,INDIRECT,http://snomed.info/id/29156002,766779001
6676,meclizine,IN,84951002,Meclizine-containing product,INDIRECT,http://snomed.info/id/84951002,766779001
6678,meclofenamic acid,IN,770315008,Meclofenamic acid-containing product,INDIRECT,http://snomed.info/id/770315008,766779001
6691,medroxyprogesterone,IN,36621009,Medroxyprogesterone-containing product,INDIRECT,http://snomed.info/id/36621009,766779001
6703,megestrol,IN,38578004,Megestrol-containing product,INDIRECT,http://snomed.info/id/38578004,766779001
6718,melphalan,IN,544002,Melphalan-containing product,INDIRECT,http://snomed.info/id/544002,766779001
6719,memantine,IN,406457005,Memantine-containing product,INDIRECT,http://snomed.info/id/406457005,766779001
6754,meperidine,IN,54544005,Meperidine-containing product,INDIRECT,http://snomed.info/id/54544005,766779001
6761,meptazinol,IN,354055003,Meptazinol-containing product,INDIRECT,http://snomed.info/id/354055003,766779001
6765,tiopronin,IN,397225004,Tiopronin-containing product,INDIRECT,http://snomed.info/id/397225004,766779001
677,aminoglutethimide,IN,47124006,Aminoglutethimide-containing product,INDIRECT,http://snomed.info/id/47124006,766779001
6781,mesterolone,IN,126166005,Mesterolone-containing product,INDIRECT,http://snomed.info/id/126166005,766779001
6782,mestranol,IN,77885004,Mestranol-containing product,INDIRECT,http://snomed.info/id/77885004,766779001
679314,paliperidone,IN,425483000,Paliperidone-containing product,INDIRECT,http://snomed.info/id/425483000,766779001
6805,metaraminol,IN,41015006,Metaraminol-containing product,INDIRECT,http://snomed.info/id/41015006,766779001
68091,dolasetron,IN,108421009,Dolasetron-containing product,INDIRECT,http://snomed.info/id/108421009,766779001
68092,lanreotide,IN,327379003,Lanreotide-containing product,INDIRECT,http://snomed.info/id/327379003,766779001
6813,methadone,IN,51758009,Methadone-containing product,INDIRECT,http://snomed.info/id/51758009,766779001
68147,cetrorelix,IN,326083001,Cetrorelix-containing product,INDIRECT,http://snomed.info/id/326083001,766779001
6817,methandriol,IN,22274004,Methandriol-containing product,INDIRECT,http://snomed.info/id/22274004,766779001
6818,methandrostenolone,IN,64240003,Methandrostenolone-containing product,INDIRECT,http://snomed.info/id/64240003,766779001
68244,lamivudine,IN,108698001,Lamivudine-containing product,INDIRECT,http://snomed.info/id/108698001,766779001
6826,methazolamide,IN,392575007,Methazolamide-containing product,INDIRECT,http://snomed.info/id/392575007,766779001
6833,methenolone,IN,126167001,Methenolone-containing product,INDIRECT,http://snomed.info/id/126167001,766779001
68442,filgrastim,IN,108965009,Filgrastim-containing product,INDIRECT,http://snomed.info/id/108965009,766779001
68446,pemetrexed,IN,411089001,Pemetrexed-containing product,INDIRECT,http://snomed.info/id/411089001,766779001
68503,ziconotide,IN,416293004,Ziconotide-containing product,INDIRECT,http://snomed.info/id/416293004,766779001
6851,methotrexate,IN,68887009,Methotrexate-containing product,INDIRECT,http://snomed.info/id/68887009,766779001
6853,methoxamine,IN,54406003,Methoxamine-containing product,INDIRECT,http://snomed.info/id/54406003,766779001
6876,methyldopa,IN,84078002,Methyldopa-containing product,INDIRECT,http://snomed.info/id/84078002,766779001
6904,methyltestosterone,IN,42348003,Methyltestosterone-containing product,INDIRECT,http://snomed.info/id/42348003,766779001
69120,tiotropium,IN,407730002,Tiotropium-containing product,INDIRECT,http://snomed.info/id/407730002,766779001
6915,metoclopramide,IN,56549003,Metoclopramide-containing product,INDIRECT,http://snomed.info/id/56549003,766779001
6918,metoprolol,IN,7092007,Metoprolol-containing product,INDIRECT,http://snomed.info/id/7092007,766779001
6923,metyrapone,IN,53848009,Metyrapone-containing product,INDIRECT,http://snomed.info/id/53848009,766779001
6926,mexiletine,IN,96298001,Mexiletine-containing product,INDIRECT,http://snomed.info/id/96298001,766779001
6927,mezlocillin,IN,78174002,Mezlocillin-containing product,INDIRECT,http://snomed.info/id/78174002,766779001
6929,mianserin,IN,96200003,Mianserin-containing product,INDIRECT,http://snomed.info/id/96200003,766779001
6963,midodrine,IN,108539003,Midodrine-containing product,INDIRECT,http://snomed.info/id/108539003,766779001
69634,sargramostim,IN,388375003,Sargramostim-containing product,INDIRECT,http://snomed.info/id/388375003,766779001
6964,mifepristone,IN,129483007,Mifepristone-containing product,INDIRECT,http://snomed.info/id/129483007,766779001
69722,zanamivir,IN,116100000,Zanamivir-containing product,INDIRECT,http://snomed.info/id/116100000,766779001
69749,valsartan,IN,108581009,Valsartan-containing product,INDIRECT,http://snomed.info/id/108581009,766779001
6995,plicamycin,IN,18335001,Plicamycin-containing product,INDIRECT,http://snomed.info/id/18335001,766779001
6996,mitobronitol,IN,29089004,Mitobronitol-containing product,INDIRECT,http://snomed.info/id/29089004,766779001
7005,mitoxantrone,IN,108791001,Mitoxantrone-containing product,INDIRECT,http://snomed.info/id/108791001,766779001
70161,molgramostim,IN,327112008,Molgramostim-containing product,INDIRECT,http://snomed.info/id/327112008,766779001
70167,lenograstim,IN,327123007,Lenograstim-containing product,INDIRECT,http://snomed.info/id/327123007,766779001
70223,aldesleukin,IN,108804009,Aldesleukin-containing product,INDIRECT,http://snomed.info/id/108804009,766779001
7052,morphine,IN,73572009,Morphine-containing product,INDIRECT,http://snomed.info/id/73572009,766779001
70561,palonosetron,IN,404851001,Palonosetron-containing product,INDIRECT,http://snomed.info/id/404851001,766779001
7069,moxalactam,IN,350135006,Moxalactam-containing product,INDIRECT,http://snomed.info/id/350135006,766779001
709271,certolizumab pegol,IN,430307008,Certolizumab pegol-containing product,INDIRECT,http://snomed.info/id/430307008,766779001
711942,eltrombopag,IN,441995009,Eltrombopag-containing product,INDIRECT,http://snomed.info/id/441995009,766779001
712566,ofatumumab,IN,444609007,Ofatumumab-containing product,INDIRECT,http://snomed.info/id/444609007,766779001
714438,pazopanib,IN,443764004,Pazopanib-containing product,INDIRECT,http://snomed.info/id/443764004,766779001
7145,mycophenolic acid,IN,409331009,Mycophenolic acid-containing product,INDIRECT,http://snomed.info/id/409331009,766779001
715869,maropitant,IN,425570003,Maropitant-containing product,INDIRECT,http://snomed.info/id/425570003,766779001
719872,raltegravir,IN,429368003,Raltegravir-containing product,INDIRECT,http://snomed.info/id/429368003,766779001
720825,silodosin,IN,441605002,Silodosin-containing product,INDIRECT,http://snomed.info/id/441605002,766779001
7213,ipratropium,IN,108624006,Ipratropium-containing product,INDIRECT,http://snomed.info/id/108624006,766779001
72143,raloxifene,IN,419530003,Raloxifene-containing product,INDIRECT,http://snomed.info/id/419530003,766779001
722,amoxapine,IN,29840005,Amoxapine-containing product,INDIRECT,http://snomed.info/id/29840005,766779001
72257,interferon beta-1b,IN,108751004,Interferon beta-1b-containing product,INDIRECT,http://snomed.info/id/108751004,766779001
7226,nadolol,IN,82896009,Nadolol-containing product,INDIRECT,http://snomed.info/id/82896009,766779001
723,amoxicillin,IN,27658006,Amoxicillin-containing product,INDIRECT,http://snomed.info/id/27658006,766779001
72302,ropinirole,IN,108473005,Ropinirole-containing product,INDIRECT,http://snomed.info/id/108473005,766779001
7233,nafcillin,IN,91169009,Nafcillin-containing product,INDIRECT,http://snomed.info/id/91169009,766779001
7238,nalbuphine,IN,83085007,Nalbuphine-containing product,INDIRECT,http://snomed.info/id/83085007,766779001
7242,naloxone,IN,89018006,Naloxone-containing product,INDIRECT,http://snomed.info/id/89018006,766779001
7243,naltrexone,IN,87617007,Naltrexone-containing product,INDIRECT,http://snomed.info/id/87617007,766779001
72435,anakinra,IN,395279009,Anakinra-containing product,INDIRECT,http://snomed.info/id/395279009,766779001
7244,nandrolone,IN,86162003,Nandrolone-containing product,INDIRECT,http://snomed.info/id/86162003,766779001
7247,naphazoline,IN,6232005,Naphazoline-containing product,INDIRECT,http://snomed.info/id/6232005,766779001
7258,naproxen,IN,11847009,Naproxen-containing product,INDIRECT,http://snomed.info/id/11847009,766779001
72610,troglitazone,IN,109085002,Troglitazone-containing product,INDIRECT,http://snomed.info/id/109085002,766779001
72625,duloxetine,IN,407033009,Duloxetine-containing product,INDIRECT,http://snomed.info/id/407033009,766779001
7285,nefopam,IN,350324006,Nefopam-containing product,INDIRECT,http://snomed.info/id/350324006,766779001
72937,tolcapone,IN,108464002,Tolcapone-containing product,INDIRECT,http://snomed.info/id/108464002,766779001
72962,docetaxel,IN,108806006,Docetaxel-containing product,INDIRECT,http://snomed.info/id/108806006,766779001
72965,letrozole,IN,108777007,Letrozole-containing product,INDIRECT,http://snomed.info/id/108777007,766779001
73032,remifentanil,IN,108379008,Remifentanil-containing product,INDIRECT,http://snomed.info/id/108379008,766779001
73107,levosimendan,IN,442790008,Levosimendan-containing product,INDIRECT,http://snomed.info/id/442790008,766779001
73137,tirofiban,IN,108981004,Tirofiban-containing product,INDIRECT,http://snomed.info/id/108981004,766779001
7315,neostigmine,IN,80024007,Neostigmine-containing product,INDIRECT,http://snomed.info/id/80024007,766779001
732,amphotericin B,IN,714520003,Amphotericin B-containing product,INDIRECT,http://snomed.info/id/714520003,766779001
733,ampicillin,IN,31087008,Ampicillin-containing product,INDIRECT,http://snomed.info/id/31087008,766779001
733003,plerixafor,IN,442206008,Plerixafor-containing product,INDIRECT,http://snomed.info/id/442206008,766779001
734064,desvenlafaxine,IN,430271006,Desvenlafaxine-containing product,INDIRECT,http://snomed.info/id/430271006,766779001
73494,telmisartan,IN,129487008,Telmisartan-containing product,INDIRECT,http://snomed.info/id/129487008,766779001
73689,febuxostat,IN,441610003,Febuxostat-containing product,INDIRECT,http://snomed.info/id/441610003,766779001
738,inamrinone,IN,412412006,Inamrinone-containing product,INDIRECT,http://snomed.info/id/412412006,766779001
7396,nicardipine,IN,108526002,Nicardipine-containing product,INDIRECT,http://snomed.info/id/108526002,766779001
7407,nicotine,IN,323283001,Nicotine-containing product,INDIRECT,http://snomed.info/id/323283001,766779001
7417,nifedipine,IN,85272000,Nifedipine-containing product,INDIRECT,http://snomed.info/id/85272000,766779001
7426,nimodipine,IN,87285001,Nimodipine-containing product,INDIRECT,http://snomed.info/id/87285001,766779001
743,amylase,IN,116534006,Amylase-containing product,INDIRECT,http://snomed.info/id/116534006,766779001
7435,nisoldipine,IN,108524004,Nisoldipine-containing product,INDIRECT,http://snomed.info/id/108524004,766779001
7454,nitrofurantoin,IN,85343003,Nitrofurantoin-containing product,INDIRECT,http://snomed.info/id/85343003,766779001
7455,nitrofurazone,IN,332799007,Nitrofurazone-containing product,INDIRECT,http://snomed.info/id/332799007,766779001
74667,zaleplon,IN,116104009,Zaleplon-containing product,INDIRECT,http://snomed.info/id/116104009,766779001
746741,pramipexole,IN,108471007,Pramipexole-containing product,INDIRECT,http://snomed.info/id/108471007,766779001
7512,norepinephrine,IN,111130009,Norepinephrine-containing product,INDIRECT,http://snomed.info/id/111130009,766779001
7513,norethandrolone,IN,211009,Norethandrolone-containing product,INDIRECT,http://snomed.info/id/211009,766779001
7514,norethindrone,IN,63758001,Norethindrone-containing product,INDIRECT,http://snomed.info/id/63758001,766779001
7515,norethynodrel,IN,82133001,Norethynodrel-containing product,INDIRECT,http://snomed.info/id/82133001,766779001
7517,norfloxacin,IN,49485009,Norfloxacin-containing product,INDIRECT,http://snomed.info/id/49485009,766779001
7518,norgestrel,IN,82240008,Norgestrel-containing product,INDIRECT,http://snomed.info/id/82240008,766779001
75207,bosentan,IN,385558007,Bosentan-containing product,INDIRECT,http://snomed.info/id/385558007,766779001
7533,noscapine,IN,76696004,Noscapine-containing product,INDIRECT,http://snomed.info/id/76696004,766779001
75635,eptifibatide,IN,116065005,Eptifibatide-containing product,INDIRECT,http://snomed.info/id/116065005,766779001
75917,interferon beta-1a,IN,108749003,Interferon beta-1a-containing product,INDIRECT,http://snomed.info/id/108749003,766779001
7617,octreotide,IN,126155003,Octreotide-containing product,INDIRECT,http://snomed.info/id/126155003,766779001
7623,ofloxacin,IN,96086002,Ofloxacin-containing product,INDIRECT,http://snomed.info/id/96086002,766779001
763450,rilonacept,IN,434463003,Rilonacept-containing product,INDIRECT,http://snomed.info/id/434463003,766779001
7646,omeprazole,IN,25673006,Omeprazole-containing product,INDIRECT,http://snomed.info/id/25673006,766779001
7676,opium,IN,6985007,Opium-containing product,INDIRECT,http://snomed.info/id/6985007,766779001
7688,metaproterenol,IN,6067003,Metaproterenol-containing product,INDIRECT,http://snomed.info/id/6067003,766779001
76887,quinagolide,IN,326066005,Quinagolide-containing product,INDIRECT,http://snomed.info/id/326066005,766779001
76895,reteplase,IN,108998004,Reteplase-containing product,INDIRECT,http://snomed.info/id/108998004,766779001
7715,orphenadrine,IN,35035001,Orphenadrine-containing product,INDIRECT,http://snomed.info/id/35035001,766779001
772,ancrod,IN,319661002,Ancrod-containing product,INDIRECT,http://snomed.info/id/319661002,766779001
77492,tamsulosin,IN,108559004,Tamsulosin-containing product,INDIRECT,http://snomed.info/id/108559004,766779001
7773,oxacillin,IN,83201006,Oxacillin-containing product,INDIRECT,http://snomed.info/id/83201006,766779001
7779,oxandrolone,IN,2679000,Oxandrolone-containing product,INDIRECT,http://snomed.info/id/2679000,766779001
7801,oxprenolol,IN,96299009,Oxprenolol-containing product,INDIRECT,http://snomed.info/id/96299009,766779001
7804,oxycodone,IN,414984009,Oxycodone-containing product,INDIRECT,http://snomed.info/id/414984009,766779001
7812,oxymetazoline,IN,29129004,Oxymetazoline-containing product,INDIRECT,http://snomed.info/id/29129004,766779001
7813,oxymetholone,IN,6116004,Oxymetholone-containing product,INDIRECT,http://snomed.info/id/6116004,766779001
7814,oxymorphone,IN,370266008,Oxymorphone-containing product,INDIRECT,http://snomed.info/id/370266008,766779001
7824,oxytocin,IN,12369008,Oxytocin-containing product,INDIRECT,http://snomed.info/id/12369008,766779001
784649,asenapine,IN,443374004,Asenapine-containing product,INDIRECT,http://snomed.info/id/443374004,766779001
787390,tapentadol,IN,442004000,Tapentadol-containing product,INDIRECT,http://snomed.info/id/442004000,766779001
7880,pancreatin,IN,12236006,Pancreatin-containing product,INDIRECT,http://snomed.info/id/12236006,766779001
7892,papain,IN,400614001,Papain-containing product,INDIRECT,http://snomed.info/id/400614001,766779001
7894,papaveretum,IN,354056002,Papaveretum-containing product,INDIRECT,http://snomed.info/id/354056002,766779001
7895,papaverine,IN,58467001,Papaverine-containing product,INDIRECT,http://snomed.info/id/58467001,766779001
7910,paramethasone,IN,17554004,Paramethasone-containing product,INDIRECT,http://snomed.info/id/17554004,766779001
7930,pargyline,IN,21159006,Pargyline-containing product,INDIRECT,http://snomed.info/id/21159006,766779001
7960,pefloxacin,IN,443149005,Pefloxacin-containing product,INDIRECT,http://snomed.info/id/443149005,766779001
797195,fesoterodine,IN,432254002,Fesoterodine-containing product,INDIRECT,http://snomed.info/id/432254002,766779001
7973,penbutolol,IN,108542009,Penbutolol-containing product,INDIRECT,http://snomed.info/id/108542009,766779001
7975,penicillamine,IN,4219002,Penicillamine-containing product,INDIRECT,http://snomed.info/id/4219002,766779001
7980,penicillin G,IN,78507004,Penicillin G-containing product,INDIRECT,http://snomed.info/id/78507004,766779001
7984,penicillin V,IN,39359008,Penicillin V-containing product,INDIRECT,http://snomed.info/id/39359008,766779001
7994,pentamidine,IN,31692006,Pentamidine-containing product,INDIRECT,http://snomed.info/id/31692006,766779001
8001,pentazocine,IN,39608003,Pentazocine-containing product,INDIRECT,http://snomed.info/id/39608003,766779001
8011,pentostatin,IN,28149003,Pentostatin-containing product,INDIRECT,http://snomed.info/id/28149003,766779001
8047,pergolide,IN,108468004,Pergolide-containing product,INDIRECT,http://snomed.info/id/108468004,766779001
8050,perhexiline,IN,421776000,Perhexiline-containing product,INDIRECT,http://snomed.info/id/421776000,766779001
805452,romiplostim,IN,441077008,Romiplostim-containing product,INDIRECT,http://snomed.info/id/441077008,766779001
809864,C1 esterase inhibitor (human),PIN,786934001,Human C1 esterase inhibitor-containing product,INDIRECT,http://snomed.info/id/786934001,766779001
8119,phenazocine,IN,58360000,Phenazocine-containing product,INDIRECT,http://snomed.info/id/58360000,766779001
8123,phenelzine,IN,9500005,Phenelzine-containing product,INDIRECT,http://snomed.info/id/9500005,766779001
8132,pheniramine,IN,49953001,Pheniramine-containing product,INDIRECT,http://snomed.info/id/49953001,766779001
8143,phenoperidine,IN,350306009,Phenoperidine-containing product,INDIRECT,http://snomed.info/id/350306009,766779001
8149,phenoxybenzamine,IN,74771007,Phenoxybenzamine-containing product,INDIRECT,http://snomed.info/id/74771007,766779001
8153,phentolamine,IN,82165003,Phentolamine-containing product,INDIRECT,http://snomed.info/id/82165003,766779001
8163,phenylephrine,IN,54765002,Phenylephrine-containing product,INDIRECT,http://snomed.info/id/54765002,766779001
816346,dexlansoprazole,IN,442540007,Dexlansoprazole-containing product,INDIRECT,http://snomed.info/id/442540007,766779001
